contract_id,opportunity_id,account_id,contract_start_date,contract_end_date,contract_duration_months,contract_value,payment_terms,signed_date,contract_status,has_royalty_clause,royalty_pct,royalty_threshold_usd,number_of_revisions
CON-8853,OPP-5209,ACC-1052,2024-04-03,2027-03-19,36,145000,Monthly instalments,2024-04-03,Renewed,0,,,4
CON-8854,OPP-5210,ACC-1115,2024-11-13,2025-05-12,6,81500,50% upfront / 50% on delivery,2024-11-13,Expired,0,,,4
CON-8855,OPP-5213,ACC-1217,2019-06-01,2020-05-26,12,125500,Upon signing,2019-06-01,Active,0,,,2
CON-8856,OPP-5214,ACC-1007,2022-03-01,2023-02-24,12,458500,Net 30,2022-03-01,Active,1,5.2,596000.0,5
CON-8857,OPP-5219,ACC-1104,2022-03-02,2024-02-20,24,536000,Upon signing,2022-03-02,Renewed,1,11.3,697000.0,2
CON-8858,OPP-5220,ACC-1063,2022-08-28,2024-02-19,18,704000,Net 60,2022-08-28,Expired,1,8.8,915000.0,5
CON-8859,OPP-5222,ACC-1115,2018-09-12,2020-09-01,24,560000,Upon signing,2018-09-12,Expired,1,11.5,728000.0,5
CON-8860,OPP-5223,ACC-1154,2020-10-11,2021-04-09,6,265000,Upon signing,2020-10-11,Active,0,,,5
CON-8861,OPP-5224,ACC-1047,2020-04-17,2022-04-07,24,72000,Net 60,2020-04-17,Active,0,,,3
CON-8862,OPP-5225,ACC-1045,2024-08-10,2025-02-06,6,77000,Upon signing,2024-08-10,Active,0,,,0
CON-8863,OPP-5226,ACC-1102,2022-08-06,2023-08-01,12,155000,50% upfront / 50% on delivery,2022-08-06,Active,0,,,4
CON-8864,OPP-5227,ACC-1133,2024-12-03,2027-11-18,36,244000,Upon signing,2024-12-03,Expired,0,,,5
CON-8865,OPP-5229,ACC-1018,2019-03-17,2021-03-06,24,483500,50% upfront / 50% on delivery,2019-03-17,Active,0,,,4
CON-8866,OPP-5230,ACC-1164,2023-07-29,2026-07-13,36,159500,50% upfront / 50% on delivery,2023-07-29,Renewed,0,,,4
CON-8867,OPP-5231,ACC-1014,2018-12-12,2019-12-07,12,310500,50% upfront / 50% on delivery,2018-12-12,Cancelled,0,,,0
CON-8868,OPP-5232,ACC-1145,2022-12-07,2024-05-30,18,197000,Upon signing,2022-12-07,Expired,0,,,3
CON-8869,OPP-5233,ACC-1134,2022-01-11,2024-12-26,36,76500,Net 30,2022-01-11,Active,0,,,0
CON-8870,OPP-5236,ACC-1053,2015-07-07,2018-06-21,36,129500,Net 60,2015-07-07,Active,0,,,2
CON-8871,OPP-5237,ACC-1113,2024-12-31,2026-12-21,24,233000,Upon signing,2024-12-31,Active,0,,,3
CON-8872,OPP-5238,ACC-1201,2023-03-07,2024-03-01,12,169000,Net 30,2023-03-07,Active,0,,,4
CON-8873,OPP-5239,ACC-1068,2021-01-27,2022-07-21,18,254500,Monthly instalments,2021-01-27,Active,0,,,0
CON-8874,OPP-5240,ACC-1186,2019-12-09,2020-06-06,6,157000,Net 30,2019-12-09,Expired,0,,,5
CON-8875,OPP-5241,ACC-1012,2023-03-02,2023-08-29,6,108500,Monthly instalments,2023-03-02,Renewed,0,,,5
CON-8876,OPP-5242,ACC-1070,2024-06-07,2025-11-29,18,294000,Net 30,2024-06-07,Expired,0,,,2
CON-8877,OPP-5244,ACC-1023,2019-09-11,2021-03-04,18,104500,Monthly instalments,2019-09-11,Active,0,,,5
CON-8878,OPP-5246,ACC-1010,2022-10-31,2025-10-15,36,153000,Net 30,2022-10-31,Expired,0,,,3
CON-8879,OPP-5247,ACC-1207,2020-04-05,2022-03-26,24,379500,Net 60,2020-04-05,Cancelled,0,,,1
CON-8880,OPP-5248,ACC-1028,2016-01-26,2017-07-19,18,223000,Monthly instalments,2016-01-26,Active,0,,,4
CON-8881,OPP-5249,ACC-1093,2019-12-05,2022-11-19,36,114500,Upon signing,2019-12-05,Active,0,,,3
CON-8882,OPP-5250,ACC-1099,2023-10-08,2026-09-22,36,184000,Upon signing,2023-10-08,Active,0,,,5
CON-8883,OPP-5251,ACC-1083,2024-06-30,2024-12-27,6,350000,Monthly instalments,2024-06-30,Expired,0,,,2
CON-8884,OPP-5254,ACC-1206,2022-05-20,2025-05-04,36,872000,50% upfront / 50% on delivery,2022-05-20,Active,1,11.2,1134000.0,0
CON-8885,OPP-5255,ACC-1093,2024-10-18,2026-10-08,24,500000,50% upfront / 50% on delivery,2024-10-18,Expired,0,,,0
CON-8886,OPP-5256,ACC-1208,2024-11-10,2027-10-26,36,1200000,Net 60,2024-11-10,Expired,1,8.8,1560000.0,5
CON-8887,OPP-5257,ACC-1131,2017-04-06,2018-09-28,18,719500,Monthly instalments,2017-04-06,Expired,1,11.4,935000.0,5
CON-8888,OPP-5259,ACC-1060,2016-08-25,2019-08-10,36,114500,Monthly instalments,2016-08-25,Renewed,0,,,5
CON-8889,OPP-5260,ACC-1103,2017-07-11,2018-01-07,6,98500,Net 60,2017-07-11,Expired,0,,,2
CON-8890,OPP-5261,ACC-1112,2022-10-23,2024-10-12,24,194500,Upon signing,2022-10-23,Active,0,,,5
CON-8891,OPP-5262,ACC-1065,2016-04-26,2016-10-23,6,130000,Upon signing,2016-04-26,Cancelled,0,,,5
CON-8892,OPP-5263,ACC-1174,2023-01-25,2025-01-14,24,350000,Monthly instalments,2023-01-25,Renewed,0,,,3
CON-8893,OPP-5264,ACC-1148,2020-09-21,2023-09-06,36,329500,Monthly instalments,2020-09-21,Renewed,1,14.8,428000.0,0
CON-8894,OPP-5265,ACC-1140,2020-10-02,2022-09-22,24,101000,Upon signing,2020-10-02,Active,0,,,0
CON-8895,OPP-5266,ACC-1206,2021-05-01,2022-04-26,12,119000,50% upfront / 50% on delivery,2021-05-01,Expired,0,,,5
CON-8896,OPP-5267,ACC-1054,2019-03-05,2020-02-28,12,293000,Upon signing,2019-03-05,Expired,0,,,1
CON-8897,OPP-5268,ACC-1096,2018-09-20,2020-03-13,18,339000,Monthly instalments,2018-09-20,Expired,1,13.3,441000.0,5
CON-8898,OPP-5271,ACC-1111,2019-02-13,2021-02-02,24,457500,Monthly instalments,2019-02-13,Active,1,14.2,595000.0,2
CON-8899,OPP-5272,ACC-1160,2024-08-26,2026-08-16,24,100500,Monthly instalments,2024-08-26,Expired,0,,,3
CON-8900,OPP-5273,ACC-1186,2015-12-09,2018-11-23,36,152000,Net 60,2015-12-09,Expired,0,,,4
CON-8901,OPP-5275,ACC-1121,2021-09-01,2022-02-28,6,187500,Net 30,2021-09-01,Expired,0,,,3
CON-8902,OPP-5277,ACC-1053,2021-06-08,2022-06-03,12,83500,Net 30,2021-06-08,Expired,0,,,2
CON-8903,OPP-5278,ACC-1109,2021-10-26,2024-10-10,36,954000,Net 30,2021-10-26,Cancelled,1,8.8,1240000.0,3
CON-8904,OPP-5279,ACC-1032,2024-02-01,2024-07-30,6,162500,Upon signing,2024-02-01,Active,0,,,2
CON-8905,OPP-5280,ACC-1058,2015-11-18,2018-11-02,36,350000,50% upfront / 50% on delivery,2015-11-18,Active,0,,,0
CON-8906,OPP-5281,ACC-1127,2018-01-27,2018-07-26,6,333500,Monthly instalments,2018-01-27,Expired,1,7.9,434000.0,3
CON-8907,OPP-5282,ACC-1134,2024-05-17,2025-05-12,12,500000,Net 60,2024-05-17,Active,0,,,5
CON-8908,OPP-5283,ACC-1187,2022-06-05,2024-05-25,24,60000,Monthly instalments,2022-06-05,Active,0,,,1
CON-8909,OPP-5285,ACC-1015,2020-06-28,2021-06-23,12,133000,Net 30,2020-06-28,Renewed,0,,,0
CON-8910,OPP-5286,ACC-1084,2022-09-23,2024-03-16,18,157500,Net 30,2022-09-23,Expired,0,,,1
CON-8911,OPP-5288,ACC-1065,2016-04-02,2018-03-23,24,105500,Monthly instalments,2016-04-02,Active,0,,,0
CON-8912,OPP-5290,ACC-1011,2023-06-10,2024-06-04,12,178500,Upon signing,2023-06-10,Cancelled,0,,,1
CON-8913,OPP-5291,ACC-1191,2018-11-02,2021-10-17,36,232000,50% upfront / 50% on delivery,2018-11-02,Active,0,,,1
CON-8914,OPP-5292,ACC-1124,2023-07-09,2024-07-03,12,648000,Monthly instalments,2023-07-09,Cancelled,1,8.3,842000.0,0
CON-8915,OPP-5293,ACC-1090,2023-08-14,2024-08-08,12,157500,Monthly instalments,2023-08-14,Active,0,,,0
CON-8916,OPP-5294,ACC-1212,2018-01-27,2019-07-21,18,363000,Net 30,2018-01-27,Expired,1,13.4,472000.0,2
CON-8917,OPP-5296,ACC-1111,2019-07-11,2020-01-07,6,332000,Monthly instalments,2019-07-11,Expired,0,,,1
CON-8918,OPP-5297,ACC-1214,2023-10-01,2026-09-15,36,289500,Monthly instalments,2023-10-01,Cancelled,0,,,3
CON-8919,OPP-5298,ACC-1007,2023-07-13,2024-01-09,6,128000,Upon signing,2023-07-13,Renewed,0,,,2
CON-8920,OPP-5301,ACC-1056,2017-11-12,2018-05-11,6,193500,Net 60,2017-11-12,Renewed,0,,,0
CON-8921,OPP-5302,ACC-1181,2019-07-23,2020-01-19,6,98500,Net 30,2019-07-23,Expired,0,,,5
CON-8922,OPP-5304,ACC-1016,2021-03-23,2023-03-13,24,119000,Net 60,2021-03-23,Expired,0,,,0
CON-8923,OPP-5306,ACC-1007,2023-09-23,2024-09-17,12,134000,Upon signing,2023-09-23,Expired,0,,,5
CON-8924,OPP-5307,ACC-1130,2023-02-18,2024-02-13,12,207000,Net 60,2023-02-18,Active,0,,,3
CON-8925,OPP-5308,ACC-1199,2022-04-13,2024-04-02,24,91000,Upon signing,2022-04-13,Expired,0,,,2
CON-8926,OPP-5309,ACC-1062,2015-08-27,2017-08-16,24,261500,Net 30,2015-08-27,Expired,0,,,2
CON-8927,OPP-5310,ACC-1113,2023-12-22,2025-06-14,18,238000,Net 30,2023-12-22,Expired,0,,,4
CON-8928,OPP-5312,ACC-1053,2024-07-21,2026-01-12,18,268000,Upon signing,2024-07-21,Expired,1,10.8,348000.0,4
CON-8929,OPP-5314,ACC-1059,2023-10-28,2024-10-22,12,103500,50% upfront / 50% on delivery,2023-10-28,Active,0,,,4
CON-8930,OPP-5315,ACC-1209,2023-08-22,2024-02-18,6,121500,Net 60,2023-08-22,Active,0,,,5
CON-8931,OPP-5317,ACC-1181,2018-01-04,2019-06-28,18,287000,50% upfront / 50% on delivery,2018-01-04,Active,0,,,2
CON-8932,OPP-5318,ACC-1017,2022-05-14,2022-11-10,6,280000,Net 60,2022-05-14,Active,0,,,1
CON-8933,OPP-5319,ACC-1181,2020-12-02,2021-05-31,6,248000,Monthly instalments,2020-12-02,Renewed,0,,,3
CON-8934,OPP-5320,ACC-1029,2016-02-23,2017-08-16,18,758000,Net 60,2016-02-23,Active,1,11.6,985000.0,0
CON-8935,OPP-5321,ACC-1058,2023-10-29,2026-10-13,36,201000,50% upfront / 50% on delivery,2023-10-29,Active,1,7.8,261000.0,1
CON-8936,OPP-5323,ACC-1181,2018-01-08,2020-12-23,36,107500,50% upfront / 50% on delivery,2018-01-08,Renewed,0,,,5
CON-8937,OPP-5326,ACC-1006,2018-12-30,2019-12-25,12,85000,Net 30,2018-12-30,Active,0,,,5
CON-8938,OPP-5327,ACC-1208,2016-07-16,2017-07-11,12,280000,Net 60,2016-07-16,Expired,0,,,1
CON-8939,OPP-5328,ACC-1124,2021-01-03,2021-12-29,12,339000,Monthly instalments,2021-01-03,Expired,0,,,2
CON-8940,OPP-5329,ACC-1087,2024-02-10,2027-01-25,36,123500,Monthly instalments,2024-02-10,Active,0,,,4
CON-8941,OPP-5332,ACC-1126,2020-09-29,2021-03-28,6,197500,Upon signing,2020-09-29,Expired,0,,,2
CON-8942,OPP-5333,ACC-1149,2020-01-20,2023-01-04,36,106500,Monthly instalments,2020-01-20,Expired,0,,,1
CON-8943,OPP-5334,ACC-1019,2016-10-27,2018-10-17,24,139500,Net 30,2016-10-27,Active,0,,,5
CON-8944,OPP-5336,ACC-1013,2024-08-12,2025-02-08,6,71000,Net 30,2024-08-12,Active,0,,,4
CON-8945,OPP-5337,ACC-1074,2015-07-12,2018-06-26,36,444500,50% upfront / 50% on delivery,2015-07-12,Active,0,,,5
CON-8946,OPP-5338,ACC-1063,2023-10-05,2025-09-24,24,438000,Upon signing,2023-10-05,Active,1,14.9,569000.0,3
CON-8947,OPP-5340,ACC-1147,2018-10-17,2020-04-09,18,170000,50% upfront / 50% on delivery,2018-10-17,Renewed,0,,,5
CON-8948,OPP-5341,ACC-1213,2022-06-17,2024-06-06,24,241500,50% upfront / 50% on delivery,2022-06-17,Expired,0,,,2
CON-8949,OPP-5342,ACC-1149,2020-05-02,2022-04-22,24,101500,Monthly instalments,2020-05-02,Expired,0,,,3
CON-8950,OPP-5343,ACC-1160,2019-10-04,2020-09-28,12,157000,50% upfront / 50% on delivery,2019-10-04,Expired,0,,,4
CON-8951,OPP-5345,ACC-1163,2017-02-15,2018-02-10,12,54000,Upon signing,2017-02-15,Active,0,,,5
CON-8952,OPP-5347,ACC-1181,2021-10-27,2023-10-17,24,170500,Monthly instalments,2021-10-27,Expired,0,,,4
CON-8953,OPP-5349,ACC-1120,2022-11-30,2024-11-19,24,40000,Net 30,2022-11-30,Active,0,,,0
CON-8954,OPP-5354,ACC-1179,2023-08-31,2024-08-25,12,170000,Upon signing,2023-08-31,Active,0,,,5
CON-8955,OPP-5355,ACC-1026,2016-08-14,2017-02-10,6,123000,Net 60,2016-08-14,Expired,0,,,2
CON-8956,OPP-5361,ACC-1025,2023-04-30,2025-04-19,24,60000,Net 60,2023-04-30,Active,0,,,4
CON-8957,OPP-5362,ACC-1041,2019-05-29,2021-05-18,24,154500,Monthly instalments,2019-05-29,Active,0,,,2
CON-8958,OPP-5363,ACC-1121,2021-06-03,2023-05-24,24,138500,Net 60,2021-06-03,Renewed,0,,,4
CON-8959,OPP-5364,ACC-1028,2017-09-11,2018-03-10,6,150500,50% upfront / 50% on delivery,2017-09-11,Expired,0,,,3
CON-8960,OPP-5365,ACC-1021,2018-03-02,2019-02-25,12,205500,50% upfront / 50% on delivery,2018-03-02,Expired,0,,,2
CON-8961,OPP-5366,ACC-1044,2023-12-20,2026-12-04,36,267500,50% upfront / 50% on delivery,2023-12-20,Active,0,,,1
CON-8962,OPP-5367,ACC-1070,2020-10-31,2023-10-16,36,140500,Upon signing,2020-10-31,Expired,0,,,4
CON-8963,OPP-5368,ACC-1110,2019-12-10,2021-06-02,18,773500,Net 60,2019-12-10,Renewed,1,9.4,1006000.0,3
CON-8964,OPP-5369,ACC-1116,2020-04-18,2021-10-10,18,145000,Upon signing,2020-04-18,Renewed,0,,,1
CON-8965,OPP-5370,ACC-1075,2016-06-12,2017-06-07,12,127500,Upon signing,2016-06-12,Active,0,,,4
CON-8966,OPP-5371,ACC-1199,2024-02-18,2026-02-07,24,94500,Upon signing,2024-02-18,Expired,0,,,1
CON-8967,OPP-5372,ACC-1120,2017-09-06,2020-08-21,36,162500,Net 60,2017-09-06,Active,0,,,1
CON-8968,OPP-5373,ACC-1142,2019-09-17,2021-03-10,18,212000,Net 60,2019-09-17,Expired,0,,,0
CON-8969,OPP-5374,ACC-1185,2020-12-19,2021-06-17,6,63500,50% upfront / 50% on delivery,2020-12-19,Expired,0,,,1
CON-8970,OPP-5375,ACC-1049,2024-12-31,2027-12-16,36,985000,50% upfront / 50% on delivery,2024-12-31,Active,1,6.0,1280000.0,1
CON-8971,OPP-5377,ACC-1062,2016-07-19,2018-01-10,18,1200000,Net 30,2016-07-19,Expired,1,9.2,1560000.0,1
CON-8972,OPP-5378,ACC-1073,2021-05-01,2021-10-28,6,135500,Upon signing,2021-05-01,Renewed,0,,,3
CON-8973,OPP-5379,ACC-1164,2022-06-13,2023-12-05,18,158500,Monthly instalments,2022-06-13,Expired,0,,,3
CON-8974,OPP-5381,ACC-1154,2021-02-23,2024-02-08,36,230000,50% upfront / 50% on delivery,2021-02-23,Active,0,,,0
CON-8975,OPP-5382,ACC-1084,2020-07-15,2021-01-11,6,165500,Net 60,2020-07-15,Cancelled,0,,,4
CON-8976,OPP-5383,ACC-1057,2022-03-24,2025-03-08,36,194500,50% upfront / 50% on delivery,2022-03-24,Active,0,,,5
CON-8977,OPP-5384,ACC-1041,2019-07-12,2020-01-08,6,40000,Net 30,2019-07-12,Renewed,0,,,4
CON-8978,OPP-5385,ACC-1044,2019-02-14,2021-02-03,24,130500,Monthly instalments,2019-02-14,Active,0,,,4
CON-8979,OPP-5387,ACC-1071,2020-04-10,2020-10-07,6,162500,Net 30,2020-04-10,Expired,0,,,2
CON-8980,OPP-5391,ACC-1001,2017-09-07,2018-09-02,12,147000,Net 30,2017-09-07,Active,0,,,0
CON-8981,OPP-5392,ACC-1021,2015-11-14,2016-11-08,12,198500,50% upfront / 50% on delivery,2015-11-14,Expired,0,,,0
CON-8982,OPP-5393,ACC-1179,2016-11-09,2018-05-03,18,170000,50% upfront / 50% on delivery,2016-11-09,Active,0,,,0
CON-8983,OPP-5394,ACC-1034,2016-09-04,2017-03-03,6,171500,Monthly instalments,2016-09-04,Active,0,,,5
CON-8984,OPP-5395,ACC-1214,2020-12-11,2021-06-09,6,350000,Net 60,2020-12-11,Expired,0,,,2
CON-8985,OPP-5396,ACC-1182,2019-07-27,2022-07-11,36,55000,50% upfront / 50% on delivery,2019-07-27,Active,0,,,5
CON-8986,OPP-5397,ACC-1122,2020-04-25,2021-10-17,18,1136000,Upon signing,2020-04-25,Expired,1,8.1,1477000.0,4
CON-8987,OPP-5398,ACC-1006,2022-09-03,2025-08-18,36,311000,Net 60,2022-09-03,Renewed,0,,,4
CON-8988,OPP-5399,ACC-1018,2020-10-22,2021-10-17,12,281500,Net 60,2020-10-22,Active,0,,,2
CON-8989,OPP-5400,ACC-1155,2018-03-07,2020-02-25,24,147500,Upon signing,2018-03-07,Renewed,0,,,2
CON-8990,OPP-5401,ACC-1053,2018-08-15,2019-02-11,6,320500,50% upfront / 50% on delivery,2018-08-15,Active,0,,,3
CON-8991,OPP-5402,ACC-1026,2022-06-05,2025-05-20,36,116500,50% upfront / 50% on delivery,2022-06-05,Active,0,,,1
CON-8992,OPP-5403,ACC-1170,2023-12-03,2025-05-26,18,94500,Monthly instalments,2023-12-03,Active,0,,,5
CON-8993,OPP-5409,ACC-1095,2024-07-07,2025-12-29,18,179500,Monthly instalments,2024-07-07,Renewed,0,,,5
CON-8994,OPP-5410,ACC-1198,2018-10-22,2019-04-20,6,141000,Monthly instalments,2018-10-22,Expired,0,,,2
CON-8995,OPP-5411,ACC-1196,2015-06-13,2017-06-02,24,171000,Monthly instalments,2015-06-13,Expired,0,,,4
CON-8996,OPP-5412,ACC-1203,2016-01-16,2017-01-10,12,120500,Upon signing,2016-01-16,Expired,0,,,1
CON-8997,OPP-5413,ACC-1052,2024-05-31,2025-05-26,12,125000,Net 30,2024-05-31,Cancelled,0,,,2
CON-8998,OPP-5414,ACC-1178,2021-01-05,2021-07-04,6,174500,50% upfront / 50% on delivery,2021-01-05,Expired,0,,,3
CON-8999,OPP-5415,ACC-1071,2016-06-15,2016-12-12,6,176000,Upon signing,2016-06-15,Expired,1,12.9,229000.0,3
CON-9000,OPP-5416,ACC-1019,2024-06-22,2025-12-14,18,483000,Net 60,2024-06-22,Expired,1,9.3,628000.0,3
CON-9001,OPP-5417,ACC-1147,2019-10-24,2020-04-21,6,264000,Upon signing,2019-10-24,Active,0,,,1
CON-9002,OPP-5418,ACC-1175,2023-07-11,2024-01-07,6,253500,Net 30,2023-07-11,Active,0,,,0
CON-9003,OPP-5419,ACC-1010,2016-08-11,2018-08-01,24,116000,Net 60,2016-08-11,Active,0,,,2
CON-9004,OPP-5420,ACC-1009,2024-12-31,2027-12-16,36,366000,50% upfront / 50% on delivery,2024-12-31,Active,1,9.4,476000.0,2
CON-9005,OPP-5421,ACC-1099,2024-10-03,2026-03-27,18,41500,Net 60,2024-10-03,Expired,0,,,3
CON-9006,OPP-5422,ACC-1169,2017-04-17,2018-10-09,18,372500,Upon signing,2017-04-17,Renewed,0,,,1
CON-9007,OPP-5424,ACC-1119,2019-03-12,2022-02-24,36,206500,Net 30,2019-03-12,Active,0,,,5
CON-9008,OPP-5426,ACC-1207,2017-04-02,2018-03-28,12,50000,Monthly instalments,2017-04-02,Cancelled,0,,,5
CON-9009,OPP-5427,ACC-1001,2017-11-10,2019-05-04,18,472000,Monthly instalments,2017-11-10,Renewed,0,,,4
CON-9010,OPP-5428,ACC-1030,2017-05-31,2018-11-22,18,1200000,Net 30,2017-05-31,Active,1,11.2,1560000.0,2
CON-9011,OPP-5429,ACC-1018,2023-11-24,2024-05-22,6,1147500,Net 60,2023-11-24,Renewed,1,12.1,1492000.0,1
CON-9012,OPP-5431,ACC-1111,2023-07-11,2026-06-25,36,61000,50% upfront / 50% on delivery,2023-07-11,Expired,0,,,4
CON-9013,OPP-5432,ACC-1157,2018-02-03,2020-01-24,24,106500,Monthly instalments,2018-02-03,Active,0,,,5
CON-9014,OPP-5433,ACC-1177,2017-03-11,2018-09-02,18,80000,Monthly instalments,2017-03-11,Active,0,,,4
CON-9015,OPP-5436,ACC-1182,2020-01-21,2021-07-14,18,43000,Net 60,2020-01-21,Active,0,,,0
CON-9016,OPP-5439,ACC-1005,2022-03-15,2022-09-11,6,278000,Upon signing,2022-03-15,Active,0,,,2
CON-9017,OPP-5440,ACC-1102,2023-12-21,2026-12-05,36,91000,50% upfront / 50% on delivery,2023-12-21,Expired,0,,,4
CON-9018,OPP-5441,ACC-1207,2016-04-10,2019-03-26,36,162000,Upon signing,2016-04-10,Active,0,,,4
CON-9019,OPP-5445,ACC-1172,2015-11-05,2017-04-28,18,225000,Monthly instalments,2015-11-05,Renewed,0,,,1
CON-9020,OPP-5446,ACC-1035,2022-09-09,2023-09-04,12,212500,Upon signing,2022-09-09,Renewed,1,5.4,276000.0,5
CON-9021,OPP-5449,ACC-1043,2021-10-27,2024-10-11,36,80500,Monthly instalments,2021-10-27,Cancelled,0,,,5
CON-9022,OPP-5450,ACC-1034,2019-08-19,2021-08-08,24,353500,Monthly instalments,2019-08-19,Renewed,0,,,5
CON-9023,OPP-5454,ACC-1150,2015-03-27,2017-03-16,24,97000,Upon signing,2015-03-27,Active,0,,,1
CON-9024,OPP-5455,ACC-1102,2017-04-16,2019-04-06,24,179500,50% upfront / 50% on delivery,2017-04-16,Active,0,,,3
CON-9025,OPP-5457,ACC-1006,2021-11-28,2023-05-22,18,500000,Net 30,2021-11-28,Renewed,0,,,1
CON-9026,OPP-5458,ACC-1126,2019-06-26,2020-06-20,12,47000,Monthly instalments,2019-06-26,Active,0,,,0
CON-9027,OPP-5459,ACC-1169,2020-01-20,2021-07-13,18,480500,Net 60,2020-01-20,Expired,1,8.3,625000.0,0
CON-9028,OPP-5460,ACC-1218,2023-06-08,2024-06-02,12,347000,Net 30,2023-06-08,Renewed,1,9.8,451000.0,2
CON-9029,OPP-5461,ACC-1155,2018-11-05,2019-10-31,12,500000,Monthly instalments,2018-11-05,Expired,0,,,0
CON-9030,OPP-5462,ACC-1176,2024-03-07,2025-03-02,12,170500,Monthly instalments,2024-03-07,Expired,0,,,4
CON-9031,OPP-5463,ACC-1118,2023-01-28,2023-07-27,6,500000,Net 60,2023-01-28,Renewed,0,,,2
CON-9032,OPP-5464,ACC-1036,2018-12-08,2021-11-22,36,226000,Net 30,2018-12-08,Renewed,0,,,3
CON-9033,OPP-5465,ACC-1028,2015-04-25,2017-04-14,24,181000,Net 30,2015-04-25,Active,0,,,0
CON-9034,OPP-5466,ACC-1035,2022-11-24,2024-11-13,24,242000,50% upfront / 50% on delivery,2022-11-24,Active,0,,,1
CON-9035,OPP-5467,ACC-1028,2018-07-17,2020-01-08,18,216500,Net 60,2018-07-17,Expired,0,,,3
CON-9036,OPP-5468,ACC-1141,2023-08-13,2024-08-07,12,476500,Upon signing,2023-08-13,Active,1,7.1,619000.0,1
CON-9037,OPP-5469,ACC-1089,2019-03-15,2020-03-09,12,91500,50% upfront / 50% on delivery,2019-03-15,Active,0,,,1
CON-9038,OPP-5471,ACC-1098,2024-05-07,2027-04-22,36,33000,50% upfront / 50% on delivery,2024-05-07,Cancelled,0,,,2
CON-9039,OPP-5472,ACC-1007,2018-05-02,2019-10-24,18,65000,Upon signing,2018-05-02,Renewed,0,,,5
CON-9040,OPP-5473,ACC-1061,2023-05-10,2024-10-31,18,89000,Net 60,2023-05-10,Active,0,,,4
CON-9041,OPP-5474,ACC-1210,2024-05-06,2025-05-01,12,72000,Monthly instalments,2024-05-06,Active,0,,,5
CON-9042,OPP-5475,ACC-1142,2024-06-12,2024-12-09,6,81000,Monthly instalments,2024-06-12,Active,0,,,0
CON-9043,OPP-5476,ACC-1076,2015-12-09,2018-11-23,36,174500,50% upfront / 50% on delivery,2015-12-09,Cancelled,1,11.1,227000.0,4
CON-9044,OPP-5477,ACC-1113,2020-10-06,2022-03-30,18,98500,Upon signing,2020-10-06,Renewed,0,,,4
CON-9045,OPP-5479,ACC-1104,2022-04-17,2022-10-14,6,65500,Upon signing,2022-04-17,Expired,0,,,0
CON-9046,OPP-5480,ACC-1215,2017-11-05,2018-05-04,6,143000,Net 60,2017-11-05,Active,0,,,5
CON-9047,OPP-5481,ACC-1145,2023-08-29,2026-08-13,36,86000,Net 30,2023-08-29,Expired,0,,,4
CON-9048,OPP-5482,ACC-1000,2022-08-05,2025-07-20,36,128500,Monthly instalments,2022-08-05,Renewed,0,,,2
CON-9049,OPP-5484,ACC-1115,2015-10-14,2018-09-28,36,274500,Upon signing,2015-10-14,Cancelled,0,,,0
CON-9050,OPP-5485,ACC-1076,2021-11-17,2022-05-16,6,289000,Monthly instalments,2021-11-17,Active,0,,,1
CON-9051,OPP-5486,ACC-1025,2018-07-07,2019-01-03,6,223000,Upon signing,2018-07-07,Expired,0,,,2
CON-9052,OPP-5488,ACC-1166,2024-12-05,2026-05-29,18,201500,Net 60,2024-12-05,Renewed,0,,,3
CON-9053,OPP-5490,ACC-1203,2016-06-17,2017-06-12,12,265000,50% upfront / 50% on delivery,2016-06-17,Expired,1,6.6,344000.0,5
CON-9054,OPP-5491,ACC-1155,2017-08-28,2020-08-12,36,538000,Monthly instalments,2017-08-28,Active,1,6.0,699000.0,0
CON-9055,OPP-5492,ACC-1187,2022-10-11,2023-10-06,12,130500,Net 60,2022-10-11,Expired,0,,,2
CON-9056,OPP-5493,ACC-1198,2022-02-13,2024-02-03,24,93000,Net 30,2022-02-13,Expired,0,,,0
CON-9057,OPP-5494,ACC-1042,2018-12-21,2019-06-19,6,667500,Monthly instalments,2018-12-21,Expired,1,12.4,868000.0,1
CON-9058,OPP-5498,ACC-1029,2021-03-23,2022-09-14,18,120000,Net 60,2021-03-23,Expired,0,,,4
CON-9059,OPP-5499,ACC-1024,2021-04-29,2022-10-21,18,355000,Net 30,2021-04-29,Renewed,0,,,3
CON-9060,OPP-5500,ACC-1197,2022-12-21,2023-06-19,6,280000,Net 60,2022-12-21,Renewed,0,,,3
CON-9061,OPP-5501,ACC-1159,2020-02-05,2023-01-20,36,93000,Upon signing,2020-02-05,Renewed,0,,,5
CON-9062,OPP-5502,ACC-1141,2024-12-31,2027-12-16,36,312500,Monthly instalments,2024-12-31,Active,0,,,3
CON-9063,OPP-5504,ACC-1022,2021-12-11,2023-12-01,24,144500,Monthly instalments,2021-12-11,Expired,0,,,5
CON-9064,OPP-5505,ACC-1127,2020-08-31,2021-08-26,12,158000,Net 60,2020-08-31,Renewed,0,,,3
CON-9065,OPP-5506,ACC-1019,2022-09-04,2025-08-19,36,149500,50% upfront / 50% on delivery,2022-09-04,Expired,0,,,2
CON-9066,OPP-5507,ACC-1191,2020-12-27,2021-06-25,6,121000,Monthly instalments,2020-12-27,Active,0,,,4
