opportunity_id,opportunity_name,account_id,primary_contact_id,owner_user_id,division,region,deal_type,lead_source,stage,amount,discount_pct,probability_manual,created_date,expected_close_date,close_date_actual,is_won,lost_reason,is_renewal,fiscal_year,fiscal_quarter,is_open
OPP-4106,Pi Sports - PulseMedia - New Business - 2022,ACC-1006,CON-2419,USR-3051,PulseMedia,India,New Business,Referral,Closed Lost,380000,16.6,48.0,2022-10-13,2022-11-21,2022-11-27,0.0,Requirements changed,0,2022,Q4,0
OPP-4107,Quantum Consumer - PulseMedia - Cross-sell - 2022,ACC-1116,CON-2130,USR-3050,PulseMedia,Asia Pacific,Cross-sell,Inbound Inquiry,Closed Won,320000,20.4,68.0,2022-01-02,2022-02-07,2022-02-03,1.0,,0,2022,Q1,0
OPP-4108,Pact Apparel - CreativeMotion - New Business - 2021,ACC-1190,CON-2462,USR-3020,CreativeMotion,North America,New Business,Inbound Inquiry,Closed Won,44000,10.5,71.0,2021-09-03,2021-11-13,2021-11-02,1.0,,0,2021,Q3,0
OPP-4109,Globe Retail - TalentEdge - Upsell - 2017,ACC-1072,CON-2411,USR-3004,TalentEdge,Asia Pacific,Upsell,LinkedIn Outreach,Closed Lost,123500,27.1,51.0,2017-07-14,2017-09-17,2017-09-01,0.0,Budget cut / cancelled,0,2017,Q3,0
OPP-4110,Carbon Fashion - PulseMedia - New Business - 2021,ACC-1121,CON-2226,USR-3050,PulseMedia,Asia Pacific,New Business,Inbound Inquiry,Closed Won,205000,14.5,51.0,2021-07-25,2021-10-07,2021-08-12,1.0,,0,2021,Q3,0
OPP-4111,Scout Fashion - BrandVault - New Business - 2024,ACC-1165,CON-2326,USR-3066,BrandVault,Europe,New Business,Outbound Cold Call,Opportunity,485500,6.3,79.0,2024-08-21,2024-11-10,,,,0,2024,Q3,1
OPP-4112,Titan Apparel - PulseMedia - New Business - 2021,ACC-1215,CON-2291,USR-3048,PulseMedia,India,New Business,Referral,Closed Lost,264000,7.5,48.0,2021-05-02,2021-07-15,2021-07-03,0.0,Scope too complex,0,2021,Q2,0
OPP-4113,Kestrel Financial - PulseMedia - New Business - 2021,ACC-1090,,USR-3050,PulseMedia,India,New Business,Inbound Inquiry,Closed Lost,204000,19.3,25.0,2021-10-01,2021-12-10,2021-12-10,0.0,Budget cut / cancelled,0,2021,Q4,0
OPP-4114,Nexus Media Group - BrandVault - New Business - 2023,ACC-1080,CON-2287,USR-3077,BrandVault,India,New Business,Referral,Closed Lost,372500,8.1,65.0,2023-07-26,2023-09-11,2023-11-05,0.0,Budget cut / cancelled,0,2023,Q3,0
OPP-4115,Eclipse Entertainment - PulseMedia - New Business - 2015,ACC-1111,CON-2241,USR-3036,PulseMedia,North America,New Business,LinkedIn Outreach,Closed Won,152000,6.6,61.0,2015-03-06,2015-05-27,2015-04-25,1.0,,0,2015,Q1,0
OPP-4116,Teal Fashion - BrandVault - New Business - 2016,ACC-1205,CON-2378,USR-3072,BrandVault,Asia Pacific,New Business,Conference / Event,Closed Won,336500,13.4,49.0,2016-03-07,2016-04-20,2016-05-06,1.0,,0,2016,Q1,0
OPP-4117,Eclipse Entertainment - TalentEdge - New Business - 2016,ACC-1111,CON-2241,USR-3006,TalentEdge,Europe,New Business,Partner Referral,Closed Won,170500,17.5,48.0,2016-10-05,2016-11-13,2016-11-02,1.0,,0,2016,Q4,0
OPP-4118,Hydra Athletics - BrandVault - New Business - 2019,ACC-1062,CON-2131,USR-3069,BrandVault,Australia,New Business,Partner Referral,Closed Won,434000,3.8,64.0,2019-11-13,2020-01-27,2020-02-12,1.0,,0,2019,Q4,0
OPP-4119,Niche Cosmetics - PulseMedia - Upsell - 2021,ACC-1074,CON-2288,USR-3037,PulseMedia,Australia,Upsell,Inbound Inquiry,Closed Lost,500000,10.6,45.0,2021-07-19,2021-09-06,2021-10-27,0.0,Deal went silent,0,2021,Q3,0
OPP-4120,Quartz Cosmetics - CreativeMotion - Cross-sell - 2024,ACC-1068,,USR-3032,CreativeMotion,North America,Cross-sell,Inbound Inquiry,Closed Won,350000,21.0,30.0,2024-03-20,2024-06-03,2024-04-18,1.0,,0,2024,Q1,0
OPP-4121,Yoke Fashion - PulseMedia - Renewal - 2018,ACC-1088,CON-2057,USR-3058,PulseMedia,Asia Pacific,Renewal,Website Form,Closed Won,81000,13.3,63.0,2018-04-22,2018-07-10,2018-05-20,1.0,,1,2018,Q2,0
OPP-4122,Phoenix Cosmetics - CreativeMotion - New Business - 2023,ACC-1213,CON-2238,USR-3029,CreativeMotion,Asia Pacific,New Business,Outbound Cold Call,Closed Won,102000,7.0,30.0,2023-11-28,2023-12-29,2024-01-20,1.0,,0,2023,Q4,0
OPP-4123,Horizon Fashion - TalentEdge - Renewal - 2024,ACC-1025,CON-2178,USR-3013,TalentEdge,Asia Pacific,Renewal,Website Form,Closed Won,117500,25.2,41.0,2024-07-08,2024-07-30,2024-08-02,1.0,,1,2024,Q3,0
OPP-4124,Muse Entertainment - TalentEdge - New Business - 2019,ACC-1008,,USR-3002,TalentEdge,Australia,New Business,LinkedIn Outreach,Closed Won,280000,15.7,67.0,2019-03-08,2019-04-30,2019-04-10,1.0,,0,2019,Q1,0
OPP-4125,Quartz Cosmetics - PulseMedia - Upsell - 2024,ACC-1068,,USR-3043,PulseMedia,Australia,Upsell,Referral,Closed Won,125500,6.0,78.0,2024-11-20,2025-02-06,2024-12-31,1.0,,0,2024,Q4,0
OPP-4126,Ultima Beauty - PulseMedia - Renewal - 2023,ACC-1200,CON-2249,USR-3041,PulseMedia,Australia,Renewal,Outbound Cold Call,Closed Won,91500,15.9,64.0,2023-01-04,2023-02-19,2023-02-15,1.0,,1,2023,Q1,0
OPP-4127,Glacier Foods - PulseMedia - New Business - 2017,ACC-1127,CON-2010,USR-3041,PulseMedia,Australia,New Business,Partner Referral,Closed Lost,148500,7.8,40.0,2017-06-27,2017-07-17,2017-08-28,0.0,Internal staffing issue,0,2017,Q2,0
OPP-4128,Quartz Cosmetics - PulseMedia - New Business - 2022,ACC-1068,,USR-3053,PulseMedia,North America,New Business,Conference / Event,Closed Won,249500,11.7,28.0,2022-06-21,2022-09-02,2022-07-27,1.0,,0,2022,Q2,0
OPP-4129,Jetset Media - CreativeMotion - New Business - 2023,ACC-1117,CON-2068,USR-3035,CreativeMotion,Asia Pacific,New Business,LinkedIn Outreach,Closed Lost,106000,17.5,39.0,2023-06-01,2023-06-29,2023-08-01,0.0,Scope too complex,0,2023,Q2,0
OPP-4130,Eclipse Entertainment - BrandVault - Renewal - 2020,ACC-1111,CON-2241,USR-3062,BrandVault,Europe,Renewal,Existing Relationship,Closed Won,543500,17.5,44.0,2020-01-21,2020-04-16,2020-04-05,1.0,,1,2020,Q1,0
OPP-4131,Trek Media - PulseMedia - Cross-sell - 2024,ACC-1077,CON-2219,USR-3052,PulseMedia,Australia,Cross-sell,Partner Referral,Closed Lost,142500,16.0,62.0,2024-01-09,2024-03-26,2024-02-12,0.0,Internal staffing issue,0,2024,Q1,0
OPP-4132,Vent Cosmetics - BrandVault - New Business - 2024,ACC-1198,CON-2377,USR-3069,BrandVault,Asia Pacific,New Business,Conference / Event,Closed Lost,193000,12.3,26.0,2024-02-18,2024-05-14,2024-05-25,0.0,Budget cut / cancelled,0,2024,Q1,0
OPP-4133,Epoch Cosmetics - PulseMedia - New Business - 2015,ACC-1087,,USR-3044,PulseMedia,Australia,New Business,Existing Relationship,Closed Won,311000,5.2,79.0,2015-12-18,2016-02-14,2016-01-18,1.0,,0,2015,Q4,0
OPP-4134,Titan Apparel - TalentEdge - Renewal - 2018,ACC-1215,CON-2291,USR-3011,TalentEdge,North America,Renewal,Website Form,Closed Won,80000,12.3,54.0,2018-08-04,2018-09-08,2018-09-03,1.0,,1,2018,Q3,0
OPP-4135,Lance Athletics - TalentEdge - New Business - 2019,ACC-1060,CON-2135,USR-3007,TalentEdge,India,New Business,Referral,Closed Won,216000,9.0,40.0,2019-05-26,2019-08-02,2019-06-18,1.0,,0,2019,Q2,0
OPP-4136,Quantum Consumer - PulseMedia - Renewal - 2017,ACC-1116,CON-2358,USR-3041,PulseMedia,India,Renewal,Conference / Event,Closed Won,291500,24.7,47.0,2017-07-14,2017-08-19,2017-08-21,1.0,,1,2017,Q3,0
OPP-4137,Neon Cosmetics - CreativeMotion - New Business - 2023,ACC-1103,,USR-3035,CreativeMotion,Australia,New Business,Existing Relationship,Closed Won,212000,10.8,69.0,2023-11-19,2024-02-09,2023-12-23,1.0,,0,2023,Q4,0
OPP-4138,Muse Entertainment - TalentEdge - New Business - 2017,ACC-1124,CON-2093,USR-3014,TalentEdge,Europe,New Business,LinkedIn Outreach,Closed Won,124500,11.1,75.0,2017-10-28,2017-11-21,2017-12-04,1.0,,0,2017,Q4,0
OPP-4139,Wraith Athletics - TalentEdge - Renewal - 2020,ACC-1028,CON-2252,USR-3003,TalentEdge,Asia Pacific,Renewal,Website Form,Closed Won,144500,9.8,49.0,2020-05-17,2020-07-23,2020-06-16,1.0,,1,2020,Q2,0
OPP-4140,Ultima Beauty - PulseMedia - Renewal - 2015,ACC-1200,CON-2109,USR-3057,PulseMedia,Europe,Renewal,Referral,Closed Won,268500,9.7,53.0,2015-12-10,2016-03-01,2016-02-29,1.0,,1,2015,Q4,0
OPP-4141,Upsilon Consumer - TalentEdge - Upsell - 2021,ACC-1106,CON-2127,USR-3016,TalentEdge,North America,Upsell,Partner Referral,Closed Won,199000,10.2,66.0,2021-08-11,2021-09-16,2021-09-10,1.0,,0,2021,Q3,0
OPP-4142,Neon Cosmetics - PulseMedia - New Business - 2016,ACC-1186,CON-2048,USR-3052,PulseMedia,Europe,New Business,Partner Referral,Closed Won,62500,7.2,64.0,2016-09-20,2016-12-18,2016-11-03,1.0,,0,2016,Q3,0
OPP-4143,Mast Fashion - PulseMedia - New Business - 2021,ACC-1181,CON-2119,USR-3036,PulseMedia,Europe,New Business,Inbound Inquiry,Closed Won,214500,27.7,77.0,2021-11-23,2021-12-23,2022-01-08,1.0,,0,2021,Q4,0
OPP-4144,Dusk Entertainment - PulseMedia - New Business - 2017,ACC-1128,CON-2320,USR-3036,PulseMedia,Asia Pacific,New Business,LinkedIn Outreach,Closed Won,348500,4.0,44.0,2017-12-06,2018-02-20,2018-02-05,1.0,,0,2017,Q4,0
OPP-4145,Epoch Cosmetics - TalentEdge - Renewal - 2017,ACC-1087,,USR-3013,TalentEdge,North America,Renewal,Referral,Closed Won,48500,21.3,53.0,2017-01-17,2017-02-20,2017-02-16,1.0,,1,2017,Q1,0
OPP-4146,Tau Media - CreativeMotion - Renewal - 2017,ACC-1065,CON-2385,USR-3020,CreativeMotion,Europe,Renewal,Inbound Inquiry,Closed Won,219500,37.3,63.0,2017-12-22,2018-02-21,2018-02-05,1.0,,1,2017,Q4,0
OPP-4147,Javelin Fashion - CreativeMotion - Cross-sell - 2020,ACC-1081,,USR-3022,CreativeMotion,North America,Cross-sell,Partner Referral,Closed Lost,114000,7.8,51.0,2020-05-13,2020-07-02,2020-06-19,0.0,No decision made,0,2020,Q2,0
OPP-4148,Quartz Cosmetics - PulseMedia - New Business - 2019,ACC-1068,,USR-3037,PulseMedia,North America,New Business,Website Form,Closed Won,221500,9.5,53.0,2019-08-03,2019-08-25,2019-09-27,1.0,,0,2019,Q3,0
OPP-4149,Jolt Entertainment - PulseMedia - Upsell - 2019,ACC-1063,CON-2266,USR-3043,PulseMedia,North America,Upsell,Outbound Cold Call,Closed Won,395000,9.3,67.0,2019-06-03,2019-07-11,2019-07-08,1.0,,0,2019,Q2,0
OPP-4150,Zephyr Athletics - PulseMedia - New Business - 2015,ACC-1142,CON-2267,USR-3058,PulseMedia,Asia Pacific,New Business,Website Form,Closed Won,162500,14.5,56.0,2015-11-27,2015-12-24,2016-01-02,1.0,,0,2015,Q4,0
OPP-4151,Sand Consumer - BrandVault - Renewal - 2021,ACC-1089,CON-2306,USR-3069,BrandVault,Asia Pacific,Renewal,Referral,Closed Won,862500,23.6,44.0,2021-08-02,2021-08-30,2021-11-11,1.0,,1,2021,Q3,0
OPP-4152,Yawn Sports - TalentEdge - Cross-sell - 2024,ACC-1185,CON-2253,USR-3008,TalentEdge,Europe,Cross-sell,Partner Referral,Closed Won,74000,6.4,36.0,2024-04-17,2024-06-19,2024-06-06,1.0,,0,2024,Q2,0
OPP-4153,Epoch Cosmetics - PulseMedia - New Business - 2020,ACC-1087,,USR-3046,PulseMedia,India,New Business,Outbound Cold Call,Closed Lost,314000,11.7,45.0,2020-09-01,2020-09-22,2020-11-05,0.0,Price too high,0,2020,Q3,0
OPP-4154,Niche Cosmetics - BrandVault - New Business - 2021,ACC-1195,CON-2517,USR-3075,BrandVault,Asia Pacific,New Business,Existing Relationship,Closed Lost,1200000,12.8,70.0,2021-11-21,2021-12-26,2022-04-03,0.0,Deal went silent,0,2021,Q4,0
OPP-4155,Solaris Entertainment - CreativeMotion - New Business - 2017,ACC-1214,CON-2262,USR-3018,CreativeMotion,Europe,New Business,Conference / Event,Closed Won,200000,13.4,25.0,2017-06-07,2017-08-01,2017-07-24,1.0,,0,2017,Q2,0
OPP-4156,Wraith Athletics - PulseMedia - New Business - 2018,ACC-1206,CON-2143,USR-3048,PulseMedia,India,New Business,Conference / Event,Closed Won,500000,23.5,79.0,2018-07-12,2018-08-27,2018-08-23,1.0,,0,2018,Q3,0
OPP-4157,Lime Cosmetics - PulseMedia - New Business - 2017,ACC-1071,CON-2158,USR-3059,PulseMedia,North America,New Business,Outbound Cold Call,Closed Won,117000,11.3,65.0,2017-04-24,2017-06-05,2017-06-29,1.0,,0,2017,Q2,0
OPP-4158,Fusion Apparel - TalentEdge - New Business - 2024,ACC-1219,CON-2404,USR-3007,TalentEdge,Australia,New Business,Partner Referral,Closed Lost,42500,25.8,20.0,2024-10-09,2024-11-30,2024-12-03,0.0,Scope too complex,0,2024,Q4,0
OPP-4159,Onyx Entertainment - CreativeMotion - Renewal - 2020,ACC-1218,CON-2268,USR-3028,CreativeMotion,North America,Renewal,Inbound Inquiry,Closed Won,81500,5.2,73.0,2020-12-09,2021-03-02,2021-01-20,1.0,,1,2020,Q4,0
OPP-4160,Neon Cosmetics - TalentEdge - Renewal - 2019,ACC-1107,CON-2259,USR-3014,TalentEdge,India,Renewal,Conference / Event,Closed Won,54500,6.3,79.0,2019-06-11,2019-07-04,2019-08-02,1.0,,1,2019,Q2,0
OPP-4161,Jolt Entertainment - CreativeMotion - New Business - 2017,ACC-1063,CON-2393,USR-3024,CreativeMotion,North America,New Business,LinkedIn Outreach,Closed Won,128500,5.7,70.0,2017-05-21,2017-06-13,2017-06-28,1.0,,0,2017,Q2,0
OPP-4162,Ember Retail - TalentEdge - Cross-sell - 2023,ACC-1061,CON-2005,USR-3010,TalentEdge,Asia Pacific,Cross-sell,Referral,Closed Lost,23500,11.7,78.0,2023-11-17,2024-02-02,2024-01-21,0.0,Chose competitor,0,2023,Q4,0
OPP-4163,Nexus Media Group - BrandVault - New Business - 2023,ACC-1080,CON-2318,USR-3063,BrandVault,Asia Pacific,New Business,Existing Relationship,Closed Lost,1200000,21.1,44.0,2023-02-26,2023-03-24,2023-04-20,0.0,Price too high,0,2023,Q1,0
OPP-4164,Haven Consumer - PulseMedia - New Business - 2020,ACC-1059,CON-2379,USR-3036,PulseMedia,Asia Pacific,New Business,LinkedIn Outreach,Closed Won,500000,12.4,55.0,2020-07-14,2020-08-06,2020-09-01,1.0,,0,2020,Q3,0
OPP-4165,Amber Holdings - TalentEdge - New Business - 2022,ACC-1152,CON-2037,USR-3002,TalentEdge,North America,New Business,Partner Referral,Closed Won,133000,11.2,63.0,2022-11-19,2023-01-23,2022-12-18,1.0,,0,2022,Q4,0
OPP-4166,Epoch Cosmetics - CreativeMotion - New Business - 2016,ACC-1035,CON-2012,USR-3019,CreativeMotion,Europe,New Business,Partner Referral,Closed Lost,147000,9.1,39.0,2016-05-14,2016-06-21,2016-07-14,0.0,Scope too complex,0,2016,Q2,0
OPP-4167,Lynx Retail - CreativeMotion - New Business - 2021,ACC-1002,CON-2308,USR-3035,CreativeMotion,India,New Business,Conference / Event,Closed Lost,128500,25.5,79.0,2021-09-02,2021-11-15,2021-11-22,0.0,Price too high,0,2021,Q3,0
OPP-4168,Glacier Foods - PulseMedia - New Business - 2019,ACC-1201,CON-2297,USR-3038,PulseMedia,Europe,New Business,Website Form,Closed Won,448000,4.3,45.0,2019-09-23,2019-11-24,2019-11-06,1.0,,0,2019,Q3,0
OPP-4169,Nest Retail - TalentEdge - Renewal - 2021,ACC-1202,CON-2113,USR-3001,TalentEdge,Asia Pacific,Renewal,Partner Referral,Closed Won,50500,8.1,64.0,2021-12-21,2022-02-06,2022-02-12,1.0,,1,2021,Q4,0
OPP-4170,Wraith Athletics - BrandVault - Renewal - 2018,ACC-1206,CON-2332,USR-3075,BrandVault,India,Renewal,Referral,Closed Won,897500,22.7,29.0,2018-03-01,2018-03-24,2018-04-12,1.0,,1,2018,Q1,0
OPP-4171,Niche Cosmetics - CreativeMotion - Renewal - 2015,ACC-1195,CON-2517,USR-3029,CreativeMotion,Australia,Renewal,LinkedIn Outreach,Closed Won,109500,15.3,71.0,2015-01-07,2015-03-01,2015-02-26,1.0,,1,2015,Q1,0
OPP-4172,Cobalt Apparel - TalentEdge - Upsell - 2023,ACC-1005,CON-2243,USR-3005,TalentEdge,Europe,Upsell,Conference / Event,Closed Won,102000,9.9,38.0,2023-12-01,2024-01-04,2024-01-09,1.0,,0,2023,Q4,0
OPP-4173,Stellar Foods - TalentEdge - Upsell - 2024,ACC-1169,CON-2220,USR-3005,TalentEdge,India,Upsell,Conference / Event,Qualified Lead,95000,21.4,52.0,2024-12-20,2025-01-25,,,,0,2024,Q4,1
OPP-4174,Apex Sportswear - PulseMedia - Upsell - 2024,ACC-1153,,USR-3057,PulseMedia,India,Upsell,Website Form,Closed Won,307000,16.1,67.0,2024-04-02,2024-06-29,2024-05-26,1.0,,0,2024,Q2,0
OPP-4175,Iris Apparel - CreativeMotion - New Business - 2024,ACC-1161,CON-2082,USR-3026,CreativeMotion,North America,New Business,Existing Relationship,Opportunity,71000,19.0,65.0,2024-11-19,2024-12-17,,,,0,2024,Q4,1
OPP-4176,Koda Cosmetics - PulseMedia - New Business - 2021,ACC-1095,CON-2212,USR-3059,PulseMedia,Australia,New Business,Website Form,Closed Won,155000,20.3,55.0,2021-03-23,2021-06-14,2021-04-20,1.0,,0,2021,Q1,0
OPP-4177,Surge Apparel - PulseMedia - Upsell - 2018,ACC-1166,CON-2345,USR-3037,PulseMedia,Australia,Upsell,Existing Relationship,Closed Won,83500,16.2,54.0,2018-12-15,2019-02-12,2019-03-01,1.0,,0,2018,Q4,0
OPP-4178,Tau Media - BrandVault - New Business - 2017,ACC-1065,CON-2460,USR-3063,BrandVault,India,New Business,Existing Relationship,Closed Won,147000,28.0,47.0,2017-02-15,2017-05-11,2017-04-19,1.0,,0,2017,Q1,0
OPP-4179,Teal Fashion - CreativeMotion - New Business - 2019,ACC-1205,CON-2378,USR-3034,CreativeMotion,India,New Business,Referral,Closed Won,108000,14.7,67.0,2019-06-06,2019-07-06,2019-07-31,1.0,,0,2019,Q2,0
OPP-4180,Ironclad Athletics - BrandVault - Renewal - 2019,ACC-1030,CON-2301,USR-3063,BrandVault,North America,Renewal,Website Form,Closed Won,548500,12.9,31.0,2019-08-11,2019-10-08,2019-10-13,1.0,,1,2019,Q3,0
OPP-4181,Onyx Entertainment - PulseMedia - Renewal - 2015,ACC-1218,CON-2232,USR-3050,PulseMedia,Europe,Renewal,Existing Relationship,Closed Lost,255000,5.1,34.0,2015-05-27,2015-08-15,2015-09-12,0.0,Price too high,1,2015,Q2,0
OPP-4182,Carbon Fashion - PulseMedia - Upsell - 2021,ACC-1121,CON-2422,USR-3048,PulseMedia,Europe,Upsell,Conference / Event,Closed Won,235000,10.9,46.0,2021-11-25,2021-12-25,2022-01-19,1.0,,0,2021,Q4,0
OPP-4183,Lambda Fashion - BrandVault - Renewal - 2020,ACC-1053,CON-2461,USR-3077,BrandVault,Asia Pacific,Renewal,LinkedIn Outreach,Closed Lost,370500,8.1,34.0,2020-08-12,2020-11-03,2020-10-21,0.0,Price too high,1,2020,Q3,0
OPP-4184,Niche Cosmetics - CreativeMotion - Renewal - 2019,ACC-1195,CON-2517,USR-3027,CreativeMotion,Asia Pacific,Renewal,Existing Relationship,Closed Won,191500,5.1,32.0,2019-01-26,2019-03-29,2019-03-14,1.0,,1,2019,Q1,0
OPP-4185,Cascade Beauty - CreativeMotion - New Business - 2021,ACC-1098,CON-2214,USR-3024,CreativeMotion,Australia,New Business,Outbound Cold Call,Closed Won,175000,19.6,22.0,2021-05-15,2021-06-25,2021-07-08,1.0,,0,2021,Q2,0
OPP-4186,Pi Sports - PulseMedia - Renewal - 2018,ACC-1006,CON-2419,USR-3044,PulseMedia,Asia Pacific,Renewal,Partner Referral,Closed Won,70500,6.3,23.0,2018-12-13,2019-03-10,2019-02-01,1.0,,1,2018,Q4,0
OPP-4187,Upsilon Consumer - PulseMedia - New Business - 2020,ACC-1083,CON-2144,USR-3057,PulseMedia,Europe,New Business,Conference / Event,Closed Won,289000,8.3,28.0,2020-12-05,2021-01-02,2021-01-12,1.0,,0,2020,Q4,0
OPP-4188,Fuse Athletics - TalentEdge - New Business - 2017,ACC-1209,CON-2439,USR-3016,TalentEdge,Asia Pacific,New Business,Referral,Closed Lost,82000,5.9,69.0,2017-08-10,2017-09-17,2017-09-11,0.0,Price too high,0,2017,Q3,0
OPP-4189,Forge Entertainment - PulseMedia - New Business - 2024,ACC-1134,CON-2264,USR-3052,PulseMedia,Europe,New Business,Website Form,Lead,118000,20.3,43.0,2024-11-15,2025-02-01,,,,0,2024,Q4,1
OPP-4190,Upsilon Consumer - BrandVault - Cross-sell - 2017,ACC-1106,CON-2351,USR-3070,BrandVault,Europe,Cross-sell,Inbound Inquiry,Closed Won,1200000,15.4,34.0,2017-09-14,2017-10-16,2017-11-01,1.0,,0,2017,Q3,0
OPP-4191,Raven Entertainment - BrandVault - New Business - 2022,ACC-1160,,USR-3072,BrandVault,India,New Business,Referral,Closed Won,779500,9.0,80.0,2022-02-24,2022-05-25,2022-06-18,1.0,,0,2022,Q1,0
OPP-4192,Zenith Financial - TalentEdge - New Business - 2020,ACC-1129,CON-2337,USR-3010,TalentEdge,North America,New Business,LinkedIn Outreach,Closed Won,111500,21.3,65.0,2020-03-07,2020-05-25,2020-04-10,1.0,,0,2020,Q1,0
OPP-4193,Kite Athletics - BrandVault - Renewal - 2018,ACC-1009,CON-2338,USR-3061,BrandVault,Asia Pacific,Renewal,Referral,Closed Won,1200000,8.8,25.0,2018-10-05,2018-12-26,2018-12-22,1.0,,1,2018,Q4,0
OPP-4194,Epoch Cosmetics - PulseMedia - New Business - 2023,ACC-1035,CON-2505,USR-3059,PulseMedia,Asia Pacific,New Business,Existing Relationship,Closed Won,151500,16.5,30.0,2023-11-06,2023-12-11,2024-01-04,1.0,,0,2023,Q4,0
OPP-4195,Sand Consumer - PulseMedia - Upsell - 2017,ACC-1173,CON-2145,USR-3050,PulseMedia,North America,Upsell,Referral,Closed Lost,82500,8.3,43.0,2017-06-07,2017-07-03,2017-08-23,0.0,Deal went silent,0,2017,Q2,0
OPP-4196,Apex Sportswear - CreativeMotion - New Business - 2015,ACC-1153,,USR-3018,CreativeMotion,North America,New Business,Inbound Inquiry,Closed Won,217500,13.1,45.0,2015-06-07,2015-07-08,2015-07-23,1.0,,0,2015,Q2,0
OPP-4197,Eta Fashion - BrandVault - Upsell - 2022,ACC-1210,CON-2027,USR-3069,BrandVault,India,Upsell,Existing Relationship,Closed Won,738500,15.9,51.0,2022-02-04,2022-03-17,2022-04-26,1.0,,0,2022,Q1,0
OPP-4198,Fuse Athletics - BrandVault - Cross-sell - 2022,ACC-1143,CON-2062,USR-3069,BrandVault,India,Cross-sell,LinkedIn Outreach,Closed Won,674500,11.6,39.0,2022-12-13,2023-01-29,2023-02-24,1.0,,0,2022,Q4,0
OPP-4199,Haven Consumer - TalentEdge - Upsell - 2018,ACC-1003,CON-2147,USR-3012,TalentEdge,India,Upsell,Website Form,Closed Lost,133500,13.7,66.0,2018-04-22,2018-06-08,2018-05-30,0.0,Chose competitor,0,2018,Q2,0
OPP-4200,Ignite Apparel - PulseMedia - New Business - 2018,ACC-1182,CON-2222,USR-3044,PulseMedia,North America,New Business,Outbound Cold Call,Closed Won,399000,11.8,58.0,2018-02-11,2018-03-20,2018-04-02,1.0,,0,2018,Q1,0
OPP-4201,Zeta Sports - BrandVault - New Business - 2016,ACC-1217,CON-2091,USR-3078,BrandVault,India,New Business,Referral,Closed Lost,521000,19.2,39.0,2016-01-19,2016-03-08,2016-04-30,0.0,Price too high,0,2016,Q1,0
OPP-4202,Cascade Beauty - PulseMedia - New Business - 2016,ACC-1158,CON-2194,USR-3038,PulseMedia,Europe,New Business,Partner Referral,Closed Won,160500,9.7,64.0,2016-06-10,2016-07-04,2016-08-02,1.0,,0,2016,Q2,0
OPP-4203,Javelin Fashion - CreativeMotion - Upsell - 2021,ACC-1081,,USR-3019,CreativeMotion,India,Upsell,LinkedIn Outreach,Closed Won,112500,22.5,35.0,2021-12-21,2022-02-21,2022-01-29,1.0,,0,2021,Q4,0
OPP-4204,Teal Fashion - PulseMedia - Renewal - 2022,ACC-1205,CON-2378,USR-3048,PulseMedia,Europe,Renewal,Referral,Closed Won,163000,24.7,77.0,2022-06-11,2022-07-09,2022-08-15,1.0,,1,2022,Q2,0
OPP-4205,Scout Fashion - TalentEdge - Upsell - 2016,ACC-1052,CON-2108,USR-3004,TalentEdge,Europe,Upsell,Existing Relationship,Closed Won,48500,13.7,63.0,2016-09-27,2016-12-20,2016-11-01,1.0,,0,2016,Q3,0
OPP-4206,Hydra Athletics - CreativeMotion - Cross-sell - 2017,ACC-1062,CON-2046,USR-3032,CreativeMotion,Europe,Cross-sell,LinkedIn Outreach,Closed Won,284500,9.3,44.0,2017-04-10,2017-06-30,2017-06-19,1.0,,0,2017,Q2,0
