activity_id,opportunity_id,user_id,activity_type,subject,activity_date,duration_minutes,outcome,is_outbound,days_since_deal_created
ACT-7178,OPP-4022,USR-3004,Demo,Demo re: Kite Athletics - TalentEdge - New Busine,2021-03-13,60.0,Positive - Follow up scheduled,1,52
ACT-7179,OPP-4023,USR-3003,In-Person Meeting,In-Person Meeting re: Sigma Apparel - TalentEdge - New Busines,2016-09-27,60.0,Neutral - Information shared,1,7
ACT-7180,OPP-4023,USR-3003,Phone Call,Phone Call re: Sigma Apparel - TalentEdge - New Busines,2016-10-10,,Negative - Client hesitant,1,20
ACT-7181,OPP-4023,USR-3003,Video Meeting,Video Meeting re: Sigma Apparel - TalentEdge - New Busines,2016-10-20,,Neutral - Information shared,1,30
ACT-7182,OPP-4024,USR-3062,Email,Email re: Niche Cosmetics - BrandVault - New Busin,2022-05-06,,,1,2
ACT-7183,OPP-4024,USR-3062,In-Person Meeting,In-Person Meeting re: Niche Cosmetics - BrandVault - New Busin,2022-05-08,90.0,Neutral - Information shared,0,4
ACT-7184,OPP-4024,USR-3062,In-Person Meeting,In-Person Meeting re: Niche Cosmetics - BrandVault - New Busin,2022-05-14,15.0,,1,10
ACT-7185,OPP-4025,USR-3054,Video Meeting,Video Meeting re: Horizon Fashion - PulseMedia - New Busin,2023-01-20,60.0,Neutral - Information shared,1,4
ACT-7186,OPP-4025,USR-3054,Phone Call,Phone Call re: Horizon Fashion - PulseMedia - New Busin,2023-01-27,90.0,Positive - Follow up scheduled,0,11
ACT-7187,OPP-4025,USR-3054,In-Person Meeting,In-Person Meeting re: Horizon Fashion - PulseMedia - New Busin,2023-02-09,60.0,Positive - Client interested,0,24
ACT-7188,OPP-4025,USR-3054,Email,Email re: Horizon Fashion - PulseMedia - New Busin,2023-02-16,,Positive - Client interested,1,31
ACT-7189,OPP-4025,USR-3054,Phone Call,Phone Call re: Horizon Fashion - PulseMedia - New Busin,2023-02-22,15.0,Negative - Client hesitant,1,37
ACT-7190,OPP-4025,USR-3054,Video Meeting,Video Meeting re: Horizon Fashion - PulseMedia - New Busin,2023-02-22,90.0,Positive - Follow up scheduled,0,37
ACT-7191,OPP-4025,USR-3054,Email,Email re: Horizon Fashion - PulseMedia - New Busin,2023-02-22,,Positive - Client interested,1,37
ACT-7192,OPP-4025,USR-3054,In-Person Meeting,In-Person Meeting re: Horizon Fashion - PulseMedia - New Busin,2023-02-22,30.0,Positive - Follow up scheduled,0,37
ACT-7193,OPP-4025,USR-3054,Email,Email re: Horizon Fashion - PulseMedia - New Busin,2023-02-22,,Positive - Follow up scheduled,0,37
ACT-7194,OPP-4025,USR-3054,Phone Call,Phone Call re: Horizon Fashion - PulseMedia - New Busin,2023-02-22,45.0,Neutral - Information shared,0,37
ACT-7195,OPP-4025,USR-3054,Phone Call,Phone Call re: Horizon Fashion - PulseMedia - New Busin,2023-02-22,60.0,Positive - Follow up scheduled,1,37
ACT-7196,OPP-4026,USR-3043,Video Meeting,Video Meeting re: Archon Retail - PulseMedia - New Busines,2018-09-24,30.0,Positive - Follow up scheduled,1,7
ACT-7197,OPP-4026,USR-3043,Email,Email re: Archon Retail - PulseMedia - New Busines,2018-10-08,,Positive - Client interested,1,21
ACT-7198,OPP-4026,USR-3043,In-Person Meeting,In-Person Meeting re: Archon Retail - PulseMedia - New Busines,2018-10-15,30.0,Positive - Follow up scheduled,1,28
ACT-7199,OPP-4026,USR-3043,Email,Email re: Archon Retail - PulseMedia - New Busines,2018-10-27,,Positive - Client interested,1,40
ACT-7200,OPP-4026,USR-3043,Email,Email re: Archon Retail - PulseMedia - New Busines,2018-11-01,,Positive - Follow up scheduled,1,45
ACT-7201,OPP-4026,USR-3043,In-Person Meeting,In-Person Meeting re: Archon Retail - PulseMedia - New Busines,2018-11-08,90.0,Positive - Follow up scheduled,1,52
ACT-7202,OPP-4026,USR-3043,Email,Email re: Archon Retail - PulseMedia - New Busines,2018-11-08,,Positive - Follow up scheduled,0,52
ACT-7203,OPP-4026,USR-3043,Email,Email re: Archon Retail - PulseMedia - New Busines,2018-11-08,,Positive - Client interested,0,52
ACT-7204,OPP-4026,USR-3043,In-Person Meeting,In-Person Meeting re: Archon Retail - PulseMedia - New Busines,2018-11-08,60.0,Neutral - Information shared,0,52
ACT-7205,OPP-4027,USR-3051,Email,Email re: Raven Entertainment - PulseMedia - New B,2019-01-10,,Positive - Follow up scheduled,1,2
ACT-7206,OPP-4027,USR-3051,Email,Email re: Raven Entertainment - PulseMedia - New B,2019-01-17,,Neutral - Information shared,1,9
ACT-7207,OPP-4027,USR-3051,Demo,Demo re: Raven Entertainment - PulseMedia - New B,2019-01-19,60.0,Positive - Follow up scheduled,0,11
ACT-7208,OPP-4028,USR-3037,Email,Email re: Meridian Sports - PulseMedia - Upsell - ,2018-11-28,,Positive - Moving to next stage,1,6
ACT-7209,OPP-4028,USR-3037,Phone Call,Phone Call re: Meridian Sports - PulseMedia - Upsell - ,2018-11-29,45.0,Positive - Client interested,0,7
ACT-7210,OPP-4028,USR-3037,Phone Call,Phone Call re: Meridian Sports - PulseMedia - Upsell - ,2018-12-06,60.0,Neutral - Information shared,1,14
ACT-7211,OPP-4028,USR-3037,Email,Email re: Meridian Sports - PulseMedia - Upsell - ,2018-12-11,,Negative - Client hesitant,0,19
ACT-7212,OPP-4028,USR-3037,Video Meeting,Video Meeting re: Meridian Sports - PulseMedia - Upsell - ,2018-12-13,30.0,Positive - Moving to next stage,1,21
ACT-7213,OPP-4028,USR-3037,Email,Email re: Meridian Sports - PulseMedia - Upsell - ,2018-12-21,,Neutral - Information shared,1,29
ACT-7214,OPP-4029,USR-3033,In-Person Meeting,In-Person Meeting re: Zinc Entertainment - CreativeMotion - Ne,2015-10-21,,Neutral - Information shared,1,3
ACT-7215,OPP-4029,USR-3033,Demo,Demo re: Zinc Entertainment - CreativeMotion - Ne,2015-11-02,60.0,Negative - Client hesitant,1,15
ACT-7216,OPP-4029,USR-3033,Phone Call,Phone Call re: Zinc Entertainment - CreativeMotion - Ne,2015-11-08,,Positive - Moving to next stage,1,21
ACT-7217,OPP-4030,USR-3028,Proposal Sent,Proposal Sent re: Quiver Retail - CreativeMotion - New Bus,2018-02-12,15.0,Positive - Client interested,1,4
ACT-7218,OPP-4030,USR-3028,Video Meeting,Video Meeting re: Quiver Retail - CreativeMotion - New Bus,2018-02-16,60.0,Neutral - Information shared,1,8
ACT-7219,OPP-4030,USR-3028,Demo,Demo re: Quiver Retail - CreativeMotion - New Bus,2018-02-26,15.0,Positive - Follow up scheduled,0,18
ACT-7220,OPP-4030,USR-3028,Video Meeting,Video Meeting re: Quiver Retail - CreativeMotion - New Bus,2018-03-01,60.0,Neutral - Information shared,1,21
ACT-7221,OPP-4030,USR-3028,Email,Email re: Quiver Retail - CreativeMotion - New Bus,2018-03-04,,Positive - Client interested,1,24
ACT-7222,OPP-4030,USR-3028,Email,Email re: Quiver Retail - CreativeMotion - New Bus,2018-03-04,,Positive - Moving to next stage,1,24
ACT-7223,OPP-4030,USR-3028,Video Meeting,Video Meeting re: Quiver Retail - CreativeMotion - New Bus,2018-03-04,30.0,Neutral - Information shared,1,24
ACT-7224,OPP-4030,USR-3028,Video Meeting,Video Meeting re: Quiver Retail - CreativeMotion - New Bus,2018-03-04,90.0,Positive - Follow up scheduled,1,24
ACT-7225,OPP-4030,USR-3028,Email,Email re: Quiver Retail - CreativeMotion - New Bus,2018-03-04,,Neutral - Information shared,1,24
ACT-7226,OPP-4030,USR-3028,Email,Email re: Quiver Retail - CreativeMotion - New Bus,2018-03-04,,Positive - Moving to next stage,1,24
ACT-7227,OPP-4030,USR-3028,Proposal Sent,Proposal Sent re: Quiver Retail - CreativeMotion - New Bus,2018-03-04,90.0,Positive - Moving to next stage,0,24
ACT-7228,OPP-4031,USR-3043,Video Meeting,Video Meeting re: Eclipse Entertainment - PulseMedia - New,2018-09-11,60.0,Neutral - Information shared,1,5
ACT-7229,OPP-4031,USR-3043,Video Meeting,Video Meeting re: Eclipse Entertainment - PulseMedia - New,2018-09-19,15.0,Positive - Follow up scheduled,0,13
ACT-7230,OPP-4031,USR-3043,Demo,Demo re: Eclipse Entertainment - PulseMedia - New,2018-09-22,15.0,Neutral - Information shared,1,16
ACT-7231,OPP-4031,USR-3043,Phone Call,Phone Call re: Eclipse Entertainment - PulseMedia - New,2018-09-24,90.0,Neutral - Information shared,0,18
ACT-7232,OPP-4031,USR-3043,Email,Email re: Eclipse Entertainment - PulseMedia - New,2018-09-29,,Positive - Follow up scheduled,0,23
ACT-7233,OPP-4031,USR-3043,Video Meeting,Video Meeting re: Eclipse Entertainment - PulseMedia - New,2018-10-03,30.0,Positive - Moving to next stage,1,27
ACT-7234,OPP-4031,USR-3043,Email,Email re: Eclipse Entertainment - PulseMedia - New,2018-10-11,,Positive - Follow up scheduled,1,35
ACT-7235,OPP-4031,USR-3043,Video Meeting,Video Meeting re: Eclipse Entertainment - PulseMedia - New,2018-10-17,45.0,Positive - Moving to next stage,0,41
ACT-7236,OPP-4032,USR-3008,Email,Email re: Prism Media - TalentEdge - New Business ,2017-11-27,,,0,12
ACT-7237,OPP-4032,USR-3008,Email,Email re: Prism Media - TalentEdge - New Business ,2017-11-30,,Positive - Client interested,0,15
ACT-7238,OPP-4032,USR-3008,Phone Call,Phone Call re: Prism Media - TalentEdge - New Business ,2017-12-02,15.0,Positive - Client interested,1,17
ACT-7239,OPP-4032,USR-3008,Email,Email re: Prism Media - TalentEdge - New Business ,2017-12-11,,Positive - Follow up scheduled,1,26
ACT-7240,OPP-4032,USR-3008,Phone Call,Phone Call re: Prism Media - TalentEdge - New Business ,2017-12-21,60.0,Neutral - Information shared,1,36
ACT-7241,OPP-4032,USR-3008,Email,Email re: Prism Media - TalentEdge - New Business ,2017-12-27,,,1,42
ACT-7242,OPP-4032,USR-3008,Email,Email re: Prism Media - TalentEdge - New Business ,2017-12-31,,Positive - Follow up scheduled,1,46
ACT-7243,OPP-4032,USR-3008,Video Meeting,Video Meeting re: Prism Media - TalentEdge - New Business ,2017-12-31,15.0,Neutral - Information shared,1,46
ACT-7244,OPP-4033,USR-3078,In-Person Meeting,In-Person Meeting re: Iris Apparel - BrandVault - New Business,2023-06-03,,Neutral - Information shared,1,10
ACT-7245,OPP-4033,USR-3078,In-Person Meeting,In-Person Meeting re: Iris Apparel - BrandVault - New Business,2023-06-10,,,0,17
ACT-7246,OPP-4033,USR-3078,Demo,Demo re: Iris Apparel - BrandVault - New Business,2023-06-12,90.0,Positive - Follow up scheduled,1,19
ACT-7247,OPP-4034,USR-3062,Phone Call,Phone Call re: Craft Cosmetics - BrandVault - New Busin,2024-10-24,,Positive - Follow up scheduled,1,7
ACT-7248,OPP-4034,USR-3062,Video Meeting,Video Meeting re: Craft Cosmetics - BrandVault - New Busin,2024-10-31,90.0,Positive - Client interested,1,14
ACT-7249,OPP-4034,USR-3062,Email,Email re: Craft Cosmetics - BrandVault - New Busin,2024-11-09,,Positive - Client interested,1,23
ACT-7250,OPP-4034,USR-3062,In-Person Meeting,In-Person Meeting re: Craft Cosmetics - BrandVault - New Busin,2024-11-17,,Neutral - Information shared,1,31
ACT-7251,OPP-4034,USR-3062,Email,Email re: Craft Cosmetics - BrandVault - New Busin,2024-11-23,,Positive - Follow up scheduled,1,37
ACT-7252,OPP-4034,USR-3062,Email,Email re: Craft Cosmetics - BrandVault - New Busin,2024-11-26,,Positive - Follow up scheduled,1,40
ACT-7253,OPP-4034,USR-3062,Video Meeting,Video Meeting re: Craft Cosmetics - BrandVault - New Busin,2024-11-26,45.0,,1,40
ACT-7254,OPP-4034,USR-3062,Email,Email re: Craft Cosmetics - BrandVault - New Busin,2024-11-26,,Positive - Follow up scheduled,1,40
ACT-7255,OPP-4035,USR-3057,Video Meeting,Video Meeting re: Archon Retail - PulseMedia - Renewal - 2,2024-03-11,15.0,Positive - Follow up scheduled,1,1
ACT-7256,OPP-4035,USR-3057,Email,Email re: Archon Retail - PulseMedia - Renewal - 2,2024-03-12,,Negative - Client hesitant,1,2
ACT-7257,OPP-4035,USR-3057,Email,Email re: Archon Retail - PulseMedia - Renewal - 2,2024-03-21,,Positive - Follow up scheduled,0,11
ACT-7258,OPP-4035,USR-3057,Email,Email re: Archon Retail - PulseMedia - Renewal - 2,2024-03-29,,Positive - Moving to next stage,0,19
ACT-7259,OPP-4035,USR-3057,Email,Email re: Archon Retail - PulseMedia - Renewal - 2,2024-04-02,,Positive - Moving to next stage,1,23
ACT-7260,OPP-4036,USR-3054,Phone Call,Phone Call re: Cascade Beauty - PulseMedia - New Busine,2017-12-02,90.0,Neutral - Information shared,1,11
ACT-7261,OPP-4036,USR-3054,In-Person Meeting,In-Person Meeting re: Cascade Beauty - PulseMedia - New Busine,2017-12-05,90.0,Negative - Client hesitant,0,14
ACT-7262,OPP-4036,USR-3054,Video Meeting,Video Meeting re: Cascade Beauty - PulseMedia - New Busine,2017-12-07,60.0,Neutral - Information shared,0,16
ACT-7263,OPP-4036,USR-3054,Email,Email re: Cascade Beauty - PulseMedia - New Busine,2017-12-08,,Positive - Client interested,1,17
ACT-7264,OPP-4037,USR-3046,Email,Email re: Flare Sports - PulseMedia - Upsell - 202,2023-02-18,,Positive - Moving to next stage,1,7
ACT-7265,OPP-4037,USR-3046,Email,Email re: Flare Sports - PulseMedia - Upsell - 202,2023-02-22,,Positive - Follow up scheduled,1,11
ACT-7266,OPP-4037,USR-3046,Proposal Sent,Proposal Sent re: Flare Sports - PulseMedia - Upsell - 202,2023-02-23,,Negative - Client hesitant,1,12
ACT-7267,OPP-4037,USR-3046,Proposal Sent,Proposal Sent re: Flare Sports - PulseMedia - Upsell - 202,2023-03-03,90.0,Positive - Follow up scheduled,0,20
ACT-7268,OPP-4037,USR-3046,In-Person Meeting,In-Person Meeting re: Flare Sports - PulseMedia - Upsell - 202,2023-03-08,30.0,Negative - Client hesitant,1,25
ACT-7269,OPP-4037,USR-3046,Email,Email re: Flare Sports - PulseMedia - Upsell - 202,2023-03-15,,Neutral - Information shared,1,32
ACT-7270,OPP-4037,USR-3046,Video Meeting,Video Meeting re: Flare Sports - PulseMedia - Upsell - 202,2023-03-19,30.0,Positive - Follow up scheduled,1,36
ACT-7271,OPP-4038,USR-3053,Email,Email re: Titan Apparel - PulseMedia - New Busines,2017-08-10,,,0,7
ACT-7272,OPP-4038,USR-3053,Email,Email re: Titan Apparel - PulseMedia - New Busines,2017-08-14,,Positive - Follow up scheduled,1,11
ACT-7273,OPP-4038,USR-3053,Email,Email re: Titan Apparel - PulseMedia - New Busines,2017-08-21,,Negative - Client hesitant,0,18
ACT-7274,OPP-4038,USR-3053,Phone Call,Phone Call re: Titan Apparel - PulseMedia - New Busines,2017-08-27,45.0,Negative - Client hesitant,0,24
ACT-7275,OPP-4038,USR-3053,In-Person Meeting,In-Person Meeting re: Titan Apparel - PulseMedia - New Busines,2017-08-29,30.0,Positive - Follow up scheduled,0,26
ACT-7276,OPP-4038,USR-3053,In-Person Meeting,In-Person Meeting re: Titan Apparel - PulseMedia - New Busines,2017-09-07,,Positive - Follow up scheduled,0,35
ACT-7277,OPP-4038,USR-3053,Email,Email re: Titan Apparel - PulseMedia - New Busines,2017-09-20,,Negative - Client hesitant,0,48
ACT-7278,OPP-4038,USR-3053,Email,Email re: Titan Apparel - PulseMedia - New Busines,2017-09-22,,,0,50
ACT-7279,OPP-4039,USR-3046,In-Person Meeting,In-Person Meeting re: Magnet Athletics - PulseMedia - New Busi,2023-10-13,30.0,Neutral - Information shared,0,2
ACT-7280,OPP-4039,USR-3046,In-Person Meeting,In-Person Meeting re: Magnet Athletics - PulseMedia - New Busi,2023-10-19,60.0,Positive - Follow up scheduled,1,8
ACT-7281,OPP-4039,USR-3046,Phone Call,Phone Call re: Magnet Athletics - PulseMedia - New Busi,2023-10-31,30.0,Positive - Follow up scheduled,1,20
ACT-7282,OPP-4039,USR-3046,Phone Call,Phone Call re: Magnet Athletics - PulseMedia - New Busi,2023-11-10,45.0,Positive - Client interested,1,30
ACT-7283,OPP-4039,USR-3046,In-Person Meeting,In-Person Meeting re: Magnet Athletics - PulseMedia - New Busi,2023-11-11,90.0,Positive - Follow up scheduled,1,31
ACT-7284,OPP-4039,USR-3046,Phone Call,Phone Call re: Magnet Athletics - PulseMedia - New Busi,2023-11-19,45.0,Positive - Client interested,1,39
ACT-7285,OPP-4039,USR-3046,Phone Call,Phone Call re: Magnet Athletics - PulseMedia - New Busi,2023-11-25,,Neutral - Information shared,1,45
ACT-7286,OPP-4039,USR-3046,Phone Call,Phone Call re: Magnet Athletics - PulseMedia - New Busi,2023-12-07,90.0,Positive - Moving to next stage,1,57
ACT-7287,OPP-4040,USR-3035,Email,Email re: Dusk Entertainment - CreativeMotion - Ne,2023-07-26,,Neutral - Information shared,1,8
ACT-7288,OPP-4040,USR-3035,Email,Email re: Dusk Entertainment - CreativeMotion - Ne,2023-07-30,,Positive - Client interested,1,12
ACT-7289,OPP-4040,USR-3035,Phone Call,Phone Call re: Dusk Entertainment - CreativeMotion - Ne,2023-08-03,45.0,Positive - Follow up scheduled,0,16
ACT-7290,OPP-4040,USR-3035,Video Meeting,Video Meeting re: Dusk Entertainment - CreativeMotion - Ne,2023-08-14,30.0,Neutral - Information shared,1,27
ACT-7291,OPP-4040,USR-3035,Proposal Sent,Proposal Sent re: Dusk Entertainment - CreativeMotion - Ne,2023-08-18,30.0,Positive - Moving to next stage,1,31
ACT-7292,OPP-4040,USR-3035,Demo,Demo re: Dusk Entertainment - CreativeMotion - Ne,2023-08-18,60.0,Positive - Follow up scheduled,1,31
ACT-7293,OPP-4040,USR-3035,Demo,Demo re: Dusk Entertainment - CreativeMotion - Ne,2023-08-18,45.0,Positive - Follow up scheduled,1,31
ACT-7294,OPP-4041,USR-3077,Phone Call,Phone Call re: Slate Entertainment - BrandVault - New B,2016-06-16,45.0,Positive - Moving to next stage,1,10
ACT-7295,OPP-4041,USR-3077,Email,Email re: Slate Entertainment - BrandVault - New B,2016-06-24,,Positive - Moving to next stage,1,18
ACT-7296,OPP-4041,USR-3077,Video Meeting,Video Meeting re: Slate Entertainment - BrandVault - New B,2016-07-04,,Positive - Client interested,0,28
ACT-7297,OPP-4041,USR-3077,Demo,Demo re: Slate Entertainment - BrandVault - New B,2016-07-17,30.0,Neutral - Information shared,1,41
ACT-7298,OPP-4041,USR-3077,Video Meeting,Video Meeting re: Slate Entertainment - BrandVault - New B,2016-07-28,45.0,Neutral - Information shared,1,52
ACT-7299,OPP-4041,USR-3077,In-Person Meeting,In-Person Meeting re: Slate Entertainment - BrandVault - New B,2016-08-03,45.0,Positive - Follow up scheduled,0,58
ACT-7300,OPP-4041,USR-3077,Video Meeting,Video Meeting re: Slate Entertainment - BrandVault - New B,2016-08-15,,Neutral - Information shared,1,70
ACT-7301,OPP-4041,USR-3077,Phone Call,Phone Call re: Slate Entertainment - BrandVault - New B,2016-08-19,,Positive - Follow up scheduled,0,74
ACT-7302,OPP-4042,USR-3013,Email,Email re: Valor Apparel - TalentEdge - New Busines,2024-08-16,,Positive - Follow up scheduled,0,11
ACT-7303,OPP-4042,USR-3013,Email,Email re: Valor Apparel - TalentEdge - New Busines,2024-08-24,,Positive - Moving to next stage,0,19
ACT-7304,OPP-4042,USR-3013,Email,Email re: Valor Apparel - TalentEdge - New Busines,2024-09-04,,Positive - Client interested,0,30
ACT-7305,OPP-4042,USR-3013,Phone Call,Phone Call re: Valor Apparel - TalentEdge - New Busines,2024-09-04,60.0,Negative - Client hesitant,0,30
ACT-7306,OPP-4042,USR-3013,Video Meeting,Video Meeting re: Valor Apparel - TalentEdge - New Busines,2024-09-04,,Positive - Client interested,1,30
ACT-7307,OPP-4042,USR-3013,Phone Call,Phone Call re: Valor Apparel - TalentEdge - New Busines,2024-09-04,90.0,Negative - Client hesitant,1,30
ACT-7308,OPP-4042,USR-3013,Phone Call,Phone Call re: Valor Apparel - TalentEdge - New Busines,2024-09-04,90.0,Positive - Client interested,1,30
ACT-7309,OPP-4042,USR-3013,Video Meeting,Video Meeting re: Valor Apparel - TalentEdge - New Busines,2024-09-04,90.0,Positive - Moving to next stage,1,30
ACT-7310,OPP-4043,USR-3052,Proposal Sent,Proposal Sent re: Delta Retail - PulseMedia - New Business,2022-11-25,90.0,Neutral - Information shared,1,9
ACT-7311,OPP-4043,USR-3052,Video Meeting,Video Meeting re: Delta Retail - PulseMedia - New Business,2022-12-01,15.0,Positive - Follow up scheduled,1,15
ACT-7312,OPP-4043,USR-3052,Proposal Sent,Proposal Sent re: Delta Retail - PulseMedia - New Business,2022-12-11,45.0,Negative - Client hesitant,1,25
ACT-7313,OPP-4043,USR-3052,Email,Email re: Delta Retail - PulseMedia - New Business,2022-12-25,,Positive - Follow up scheduled,1,39
ACT-7314,OPP-4043,USR-3052,Proposal Sent,Proposal Sent re: Delta Retail - PulseMedia - New Business,2022-12-28,45.0,Neutral - Information shared,1,42
ACT-7315,OPP-4043,USR-3052,Video Meeting,Video Meeting re: Delta Retail - PulseMedia - New Business,2023-01-04,90.0,Negative - Client hesitant,1,49
ACT-7316,OPP-4044,USR-3034,Email,Email re: Valor Apparel - CreativeMotion - New Bus,2020-06-08,,Positive - Client interested,1,11
ACT-7317,OPP-4044,USR-3034,Video Meeting,Video Meeting re: Valor Apparel - CreativeMotion - New Bus,2020-06-12,15.0,Positive - Client interested,0,15
ACT-7318,OPP-4044,USR-3034,Email,Email re: Valor Apparel - CreativeMotion - New Bus,2020-06-25,,Positive - Follow up scheduled,1,28
