line_item_id,opportunity_id,product_id,line_item_name,line_item_type,unit_type,unit_price,quantity,gross_amount,discount_applied_pct,net_amount,is_negotiated,created_date
LI-5193,OPP-4043,PRD-9021,Event Marketing,Event Marketing,flat fee,64792.65,1,64792.65,9.4,58702.14,1,2022-11-16
LI-5194,OPP-4043,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,9137.14,1,9137.14,12.6,7985.86,1,2022-11-16
LI-5195,OPP-4043,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,96372.81,1,96372.81,17.1,79893.06,1,2022-11-16
LI-5196,OPP-4043,PRD-9020,Branding & Identity,Branding & Identity,flat fee,32197.4,1,32197.4,13.7,27786.36,1,2022-11-16
LI-5197,OPP-4044,PRD-9015,Photography Package,Photography Package,flat fee,29392.47,1,29392.47,0.6,29216.12,0,2020-05-28
LI-5198,OPP-4044,PRD-9014,Video Production Package,Video Production Package,flat fee,78661.69,1,78661.69,36.4,50028.83,1,2020-05-28
LI-5199,OPP-4044,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,23264.22,1,23264.22,23.4,17820.39,1,2020-05-28
LI-5200,OPP-4044,PRD-9012,Content Writer - Day Rate,Content Writer,per day,2811.66,7,19681.62,11.0,17516.64,1,2020-05-28
LI-5201,OPP-4045,PRD-9011,Designer - Day Rate,Designer,per day,8698.31,6,52189.86,7.8,48119.05,1,2017-03-11
LI-5202,OPP-4045,PRD-9015,Photography Package,Photography Package,flat fee,61913.9,1,61913.9,5.1,58756.29,1,2017-03-11
LI-5203,OPP-4045,PRD-9010,Director - Day Rate,Director,per day,16613.49,4,66453.96,0.4,66188.14,0,2017-03-11
LI-5204,OPP-4045,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,37942.25,1,37942.25,2.4,37031.64,0,2017-03-11
LI-5205,OPP-4046,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,53628.8,1,53628.8,9.3,48641.32,1,2020-08-06
LI-5206,OPP-4046,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,3770.85,7,26395.95,5.2,25023.36,1,2020-08-06
LI-5207,OPP-4046,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,22975.22,1,22975.22,18.6,18701.83,1,2020-08-06
LI-5208,OPP-4047,PRD-9028,Sports Logo License,Sports Logo License,flat fee,264518.77,1,264518.77,1.9,259492.91,0,2024-08-17
LI-5209,OPP-4047,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,43481.23,1,43481.23,3.8,41828.94,0,2024-08-17
LI-5210,OPP-4048,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,5653.93,1,5653.93,6.5,5286.42,1,2022-03-01
LI-5211,OPP-4048,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1116.26,4,4465.04,9.3,4049.79,1,2022-03-01
LI-5212,OPP-4048,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,3630.97,1,3630.97,7.7,3351.39,1,2022-03-01
LI-5213,OPP-4048,PRD-9001,Photographer - Day Rate,Photographer,per day,3795.88,10,37958.8,7.5,35111.89,1,2022-03-01
LI-5214,OPP-4048,PRD-9000,Model - Day Rate,Model,per day,8877.09,6,53262.54,6.5,49800.47,1,2022-03-01
LI-5215,OPP-4048,PRD-9002,Stylist - Day Rate,Stylist,per day,2902.87,10,29028.7,7.0,26996.69,1,2022-03-01
LI-5216,OPP-4049,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,7457.25,1,7457.25,12.4,6532.55,1,2016-11-22
LI-5217,OPP-4049,PRD-9000,Model - Day Rate,Model,per day,7277.75,7,50944.25,15.0,43302.61,1,2016-11-22
LI-5218,OPP-4049,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1233.17,9,11098.53,7.9,10221.75,1,2016-11-22
LI-5219,OPP-4050,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,51103.68,1,51103.68,13.3,44306.89,1,2020-10-14
LI-5220,OPP-4050,PRD-9018,Social Media Management,Social Media Management,per month,12969.67,5,64848.35,8.5,59336.24,1,2020-10-14
LI-5221,OPP-4050,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,11228.43,6,67370.58,14.7,57467.1,1,2020-10-14
LI-5222,OPP-4050,PRD-9021,Event Marketing,Event Marketing,flat fee,36132.44,1,36132.44,21.2,28472.36,1,2020-10-14
LI-5223,OPP-4050,PRD-9020,Branding & Identity,Branding & Identity,flat fee,26195.67,1,26195.67,0.0,26195.67,0,2020-10-14
LI-5224,OPP-4050,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,17349.3,1,17349.3,12.6,15163.29,1,2020-10-14
LI-5225,OPP-4051,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,199610.85,1,199610.85,1.9,195818.24,0,2023-07-14
LI-5226,OPP-4051,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,24389.15,1,24389.15,1.2,24096.48,0,2023-07-14
LI-5227,OPP-4052,PRD-9022,Content Creation Package,Content Creation Package,flat fee,37580.31,1,37580.31,57.8,15858.89,1,2021-11-11
LI-5228,OPP-4052,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,387.51,83,32163.33,18.2,26309.6,1,2021-11-11
LI-5229,OPP-4052,PRD-9021,Event Marketing,Event Marketing,flat fee,44210.32,1,44210.32,12.7,38595.61,1,2021-11-11
LI-5230,OPP-4052,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,88117.96,1,88117.96,35.5,56836.08,1,2021-11-11
LI-5231,OPP-4052,PRD-9018,Social Media Management,Social Media Management,per month,17385.69,5,86928.45,20.2,69368.9,1,2021-11-11
LI-5232,OPP-4053,PRD-9020,Branding & Identity,Branding & Identity,flat fee,28189.54,1,28189.54,18.3,23030.85,1,2018-11-10
LI-5233,OPP-4053,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,161846.01,1,161846.01,23.5,123812.2,1,2018-11-10
LI-5234,OPP-4053,PRD-9018,Social Media Management,Social Media Management,per month,14402.91,4,57611.64,23.4,44130.52,1,2018-11-10
LI-5235,OPP-4053,PRD-9022,Content Creation Package,Content Creation Package,flat fee,16431.32,1,16431.32,9.5,14870.34,1,2018-11-10
LI-5236,OPP-4053,PRD-9021,Event Marketing,Event Marketing,flat fee,23489.92,1,23489.92,9.4,21281.87,1,2018-11-10
LI-5237,OPP-4053,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,36333.78,1,36333.78,17.0,30157.04,1,2018-11-10
LI-5238,OPP-4053,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,8144.23,6,48865.38,24.2,37039.96,1,2018-11-10
LI-5239,OPP-4053,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,269.37,12,3232.44,8.7,2951.22,1,2018-11-10
LI-5240,OPP-4054,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,7082.67,2,14165.34,10.7,12649.65,1,2017-05-21
LI-5241,OPP-4054,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,207.44,74,15350.56,0.1,15335.21,0,2017-05-21
LI-5242,OPP-4054,PRD-9021,Event Marketing,Event Marketing,flat fee,25245.73,1,25245.73,1.5,24867.04,0,2017-05-21
LI-5243,OPP-4054,PRD-9022,Content Creation Package,Content Creation Package,flat fee,19769.25,1,19769.25,2.0,19373.86,0,2017-05-21
LI-5244,OPP-4054,PRD-9020,Branding & Identity,Branding & Identity,flat fee,48616.58,1,48616.58,9.7,43900.77,1,2017-05-21
LI-5245,OPP-4054,PRD-9018,Social Media Management,Social Media Management,per month,10352.36,1,10352.36,4.9,9845.09,0,2017-05-21
LI-5246,OPP-4055,PRD-9022,Content Creation Package,Content Creation Package,flat fee,46644.69,1,46644.69,4.9,44359.1,0,2023-07-03
LI-5247,OPP-4055,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,74109.37,1,74109.37,4.7,70626.23,0,2023-07-03
LI-5248,OPP-4055,PRD-9021,Event Marketing,Event Marketing,flat fee,39380.65,1,39380.65,3.6,37962.95,0,2023-07-03
LI-5249,OPP-4055,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,81068.93,1,81068.93,4.3,77582.97,0,2023-07-03
LI-5250,OPP-4055,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,16402.96,4,65611.84,4.4,62724.92,0,2023-07-03
LI-5251,OPP-4055,PRD-9020,Branding & Identity,Branding & Identity,flat fee,96001.6,1,96001.6,2.0,94081.57,0,2023-07-03
LI-5252,OPP-4055,PRD-9018,Social Media Management,Social Media Management,per month,19436.58,5,97182.9,3.4,93878.68,0,2023-07-03
LI-5253,OPP-4056,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,13039.54,1,13039.54,0.4,12987.38,0,2020-10-01
LI-5254,OPP-4056,PRD-9022,Content Creation Package,Content Creation Package,flat fee,30178.55,1,30178.55,10.9,26889.09,1,2020-10-01
LI-5255,OPP-4056,PRD-9020,Branding & Identity,Branding & Identity,flat fee,26533.77,1,26533.77,15.2,22500.64,1,2020-10-01
LI-5256,OPP-4056,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,7722.42,6,46334.52,7.7,42766.76,1,2020-10-01
LI-5257,OPP-4056,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,216.43,91,19695.13,8.4,18040.74,1,2020-10-01
LI-5258,OPP-4056,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,23718.34,1,23718.34,13.5,20516.36,1,2020-10-01
LI-5259,OPP-4057,PRD-9004,Creative Director - Day Rate,Creative Director,per day,2454.23,9,22088.07,9.9,19901.35,1,2015-05-21
LI-5260,OPP-4057,PRD-9008,Production - Location Rental,Production,flat fee,5135.39,1,5135.39,8.7,4688.61,1,2015-05-21
LI-5261,OPP-4057,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,2443.7,3,7331.1,25.0,5498.32,1,2015-05-21
LI-5262,OPP-4057,PRD-9001,Photographer - Day Rate,Photographer,per day,1837.29,10,18372.9,14.0,15800.69,1,2015-05-21
LI-5263,OPP-4057,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,18485.59,1,18485.59,11.2,16415.2,1,2015-05-21
LI-5264,OPP-4057,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,5587.01,1,5587.01,20.3,4452.85,1,2015-05-21
LI-5265,OPP-4058,PRD-9029,Territory Rights Fee,Territory Rights Fee,flat fee,20553.87,1,20553.87,3.1,19916.7,0,2016-08-27
LI-5266,OPP-4058,PRD-9027,Character License - MG,Character License,flat fee,367565.74,1,367565.74,5.8,346246.93,1,2016-08-27
LI-5267,OPP-4058,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,137880.38,1,137880.38,3.2,133468.21,0,2016-08-27
LI-5268,OPP-4059,PRD-9026,Trademark License Fee,Trademark License Fee,flat fee,20867.78,1,20867.78,12.3,18301.04,1,2017-04-07
LI-5269,OPP-4059,PRD-9024,Brand License - Minimum Guarantee,Brand License,flat fee,96738.64,1,96738.64,10.0,87064.78,1,2017-04-07
LI-5270,OPP-4059,PRD-9028,Sports Logo License,Sports Logo License,flat fee,34393.59,1,34393.59,7.8,31710.89,1,2017-04-07
LI-5271,OPP-4060,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,5171.43,1,5171.43,6.1,4855.97,1,2019-10-05
LI-5272,OPP-4060,PRD-9000,Model - Day Rate,Model,per day,4225.82,10,42258.2,9.0,38454.96,1,2019-10-05
LI-5273,OPP-4060,PRD-9001,Photographer - Day Rate,Photographer,per day,1423.15,3,4269.45,10.1,3838.24,1,2019-10-05
LI-5274,OPP-4060,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,5612.51,1,5612.51,3.0,5444.13,0,2019-10-05
LI-5275,OPP-4060,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,7346.19,1,7346.19,1.9,7206.61,0,2019-10-05
LI-5276,OPP-4060,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,1423.15,5,7115.75,13.9,6126.66,1,2019-10-05
LI-5277,OPP-4060,PRD-9008,Production - Location Rental,Production,flat fee,1726.52,1,1726.52,11.6,1526.24,1,2019-10-05
LI-5278,OPP-4061,PRD-9024,Brand License - Minimum Guarantee,Brand License,flat fee,36233.11,1,36233.11,0.7,35979.48,0,2022-05-07
LI-5279,OPP-4061,PRD-9025,Royalty Agreement Setup,Royalty Agreement Setup,flat fee,1605.88,1,1605.88,5.1,1523.98,1,2022-05-07
LI-5280,OPP-4061,PRD-9028,Sports Logo License,Sports Logo License,flat fee,97345.06,1,97345.06,4.7,92769.84,0,2022-05-07
LI-5281,OPP-4061,PRD-9027,Character License - MG,Character License,flat fee,113815.95,1,113815.95,9.5,103003.43,1,2022-05-07
LI-5282,OPP-4062,PRD-9022,Content Creation Package,Content Creation Package,flat fee,93997.73,1,93997.73,14.5,80368.06,1,2015-09-19
LI-5283,OPP-4062,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,86713.76,1,86713.76,19.4,69891.29,1,2015-09-19
LI-5284,OPP-4062,PRD-9018,Social Media Management,Social Media Management,per month,27072.03,3,81216.09,9.4,73581.78,1,2015-09-19
LI-5285,OPP-4062,PRD-9020,Branding & Identity,Branding & Identity,flat fee,70899.46,1,70899.46,4.1,67992.58,0,2015-09-19
LI-5286,OPP-4062,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,24094.87,4,96379.48,2.6,93873.61,0,2015-09-19
LI-5287,OPP-4062,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,70793.49,1,70793.49,7.5,65483.98,1,2015-09-19
LI-5288,OPP-4063,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,46008.37,1,46008.37,27.9,33172.03,1,2024-04-07
LI-5289,OPP-4063,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,68376.51,1,68376.51,2.1,66940.6,0,2024-04-07
LI-5290,OPP-4063,PRD-9002,Stylist - Day Rate,Stylist,per day,18401.68,9,165615.12,17.0,137460.55,1,2024-04-07
LI-5291,OPP-4064,PRD-9009,Scriptwriter - Project,Scriptwriter,flat fee,94267.88,1,94267.88,2.7,91722.65,0,2023-09-17
LI-5292,OPP-4064,PRD-9011,Designer - Day Rate,Designer,per day,37788.69,6,226732.14,4.7,216075.73,0,2023-09-17
LI-5293,OPP-4065,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,4167.36,1,4167.36,9.0,3792.3,1,2024-12-28
LI-5294,OPP-4065,PRD-9008,Production - Location Rental,Production,flat fee,874.62,1,874.62,1.8,858.88,0,2024-12-28
LI-5295,OPP-4065,PRD-9000,Model - Day Rate,Model,per day,3045.76,1,3045.76,15.2,2582.8,1,2024-12-28
LI-5296,OPP-4065,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,26971.87,1,26971.87,0.5,26837.01,0,2024-12-28
LI-5297,OPP-4065,PRD-9001,Photographer - Day Rate,Photographer,per day,3572.27,6,21433.62,3.2,20747.74,0,2024-12-28
LI-5298,OPP-4065,PRD-9002,Stylist - Day Rate,Stylist,per day,2751.7,4,11006.8,5.1,10445.45,1,2024-12-28
LI-5299,OPP-4066,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,3797.21,5,18986.05,5.8,17884.86,1,2017-02-05
LI-5300,OPP-4066,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,37129.26,1,37129.26,7.4,34381.69,1,2017-02-05
LI-5301,OPP-4066,PRD-9020,Branding & Identity,Branding & Identity,flat fee,65949.82,1,65949.82,1.1,65224.37,0,2017-02-05
LI-5302,OPP-4066,PRD-9022,Content Creation Package,Content Creation Package,flat fee,13344.45,1,13344.45,8.8,12170.14,1,2017-02-05
LI-5303,OPP-4066,PRD-9018,Social Media Management,Social Media Management,per month,9318.09,5,46590.45,6.0,43795.02,1,2017-02-05
LI-5304,OPP-4067,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,10757.14,1,10757.14,15.3,9111.3,1,2022-11-08
LI-5305,OPP-4067,PRD-9000,Model - Day Rate,Model,per day,7745.05,4,30980.2,9.5,28037.08,1,2022-11-08
LI-5306,OPP-4067,PRD-9002,Stylist - Day Rate,Stylist,per day,1527.62,10,15276.2,9.3,13855.51,1,2022-11-08
LI-5307,OPP-4067,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,5140.03,1,5140.03,10.3,4610.61,1,2022-11-08
LI-5308,OPP-4067,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,17599.81,1,17599.81,12.3,15435.03,1,2022-11-08
LI-5309,OPP-4067,PRD-9004,Creative Director - Day Rate,Creative Director,per day,3312.73,2,6625.46,11.7,5850.28,1,2022-11-08
LI-5310,OPP-4067,PRD-9008,Production - Location Rental,Production,flat fee,4121.13,1,4121.13,2.8,4005.74,0,2022-11-08
LI-5311,OPP-4068,PRD-9018,Social Media Management,Social Media Management,per month,55210.17,1,55210.17,2.8,53664.29,0,2024-07-04
LI-5312,OPP-4068,PRD-9022,Content Creation Package,Content Creation Package,flat fee,60533.01,1,60533.01,10.7,54055.98,1,2024-07-04
LI-5313,OPP-4068,PRD-9020,Branding & Identity,Branding & Identity,flat fee,236139.06,1,236139.06,3.8,227165.78,0,2024-07-04
LI-5314,OPP-4068,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,18529.44,4,74117.76,2.6,72190.7,0,2024-07-04
LI-5315,OPP-4069,PRD-9020,Branding & Identity,Branding & Identity,flat fee,92966.09,1,92966.09,0.6,92408.29,0,2016-12-11
LI-5316,OPP-4069,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,4059.72,2,8119.44,0.7,8062.6,0,2016-12-11
LI-5317,OPP-4069,PRD-9018,Social Media Management,Social Media Management,per month,22633.33,5,113166.65,13.2,98228.65,1,2016-12-11
LI-5318,OPP-4069,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,206.23,120,24747.6,2.8,24054.67,0,2016-12-11
LI-5319,OPP-4070,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,303.64,42,12752.88,18.1,10444.61,1,2019-09-13
LI-5320,OPP-4070,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,16817.76,1,16817.76,16.3,14076.47,1,2019-09-13
LI-5321,OPP-4070,PRD-9022,Content Creation Package,Content Creation Package,flat fee,41012.92,1,41012.92,23.0,31579.95,1,2019-09-13
LI-5322,OPP-4070,PRD-9018,Social Media Management,Social Media Management,per month,6828.75,4,27315.0,24.9,20513.56,1,2019-09-13
LI-5323,OPP-4070,PRD-9020,Branding & Identity,Branding & Identity,flat fee,18863.78,1,18863.78,14.8,16071.94,1,2019-09-13
LI-5324,OPP-4070,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,7128.49,6,42770.94,20.8,33874.58,1,2019-09-13
LI-5325,OPP-4070,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,45826.93,1,45826.93,23.6,35011.77,1,2019-09-13
LI-5326,OPP-4070,PRD-9021,Event Marketing,Event Marketing,flat fee,21639.59,1,21639.59,10.8,19302.51,1,2019-09-13
LI-5327,OPP-4071,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,283.71,116,32910.36,4.5,31429.39,0,2023-11-16
LI-5328,OPP-4071,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,9817.3,5,49086.5,4.4,46926.69,0,2023-11-16
LI-5329,OPP-4071,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,40787.43,1,40787.43,1.6,40134.83,0,2023-11-16
LI-5330,OPP-4071,PRD-9021,Event Marketing,Event Marketing,flat fee,132210.26,1,132210.26,4.6,126128.59,0,2023-11-16
LI-5331,OPP-4071,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,74811.88,1,74811.88,5.7,70547.6,1,2023-11-16
LI-5332,OPP-4071,PRD-9020,Branding & Identity,Branding & Identity,flat fee,170193.84,1,170193.84,6.3,159471.63,1,2023-11-16
LI-5333,OPP-4072,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,83626.29,1,83626.29,0.8,82957.28,0,2023-04-22
LI-5334,OPP-4072,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,406.8,105,42714.0,10.4,38271.74,1,2023-04-22
LI-5335,OPP-4072,PRD-9018,Social Media Management,Social Media Management,per month,23530.85,4,94123.4,2.9,91393.82,0,2023-04-22
LI-5336,OPP-4072,PRD-9021,Event Marketing,Event Marketing,flat fee,30536.78,1,30536.78,10.4,27360.95,1,2023-04-22
LI-5337,OPP-4073,PRD-9005,Usage Rights - Print,Usage Rights,flat fee,6818.47,1,6818.47,26.7,4997.94,1,2020-11-15
LI-5338,OPP-4073,PRD-9006,Usage Rights - Digital,Usage Rights,flat fee,4176.33,1,4176.33,9.9,3762.87,1,2020-11-15
LI-5339,OPP-4073,PRD-9004,Creative Director - Day Rate,Creative Director,per day,2465.0,7,17255.0,9.5,15615.77,1,2020-11-15
LI-5340,OPP-4073,PRD-9008,Production - Location Rental,Production,flat fee,1007.66,1,1007.66,2.5,982.47,0,2020-11-15
LI-5341,OPP-4073,PRD-9007,Usage Rights - Global,Usage Rights,flat fee,14012.23,1,14012.23,3.9,13465.75,0,2020-11-15
LI-5342,OPP-4073,PRD-9000,Model - Day Rate,Model,per day,5121.03,7,35847.21,1.4,35345.35,0,2020-11-15
LI-5343,OPP-4073,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,431.46,9,3883.14,6.0,3650.15,1,2020-11-15
LI-5344,OPP-4074,PRD-9000,Model - Day Rate,Model,per day,15422.4,9,138801.6,18.4,113262.11,1,2021-07-18
LI-5345,OPP-4074,PRD-9001,Photographer - Day Rate,Photographer,per day,4365.97,1,4365.97,14.7,3724.17,1,2021-07-18
LI-5346,OPP-4074,PRD-9003,Makeup Artist - Day Rate,Makeup Artist,per day,4352.69,5,21763.45,14.5,18607.75,1,2021-07-18
LI-5347,OPP-4074,PRD-9002,Stylist - Day Rate,Stylist,per day,5046.46,7,35325.22,10.5,31616.07,1,2021-07-18
LI-5348,OPP-4074,PRD-9008,Production - Location Rental,Production,flat fee,2243.78,1,2243.78,2.1,2196.66,0,2021-07-18
LI-5349,OPP-4075,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,58623.89,1,58623.89,0.4,58389.39,0,2023-05-02
LI-5350,OPP-4075,PRD-9018,Social Media Management,Social Media Management,per month,8677.75,3,26033.25,5.5,24601.42,1,2023-05-02
LI-5351,OPP-4075,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,8868.57,5,44342.85,8.1,40751.08,1,2023-05-02
LI-5352,OPP-4076,PRD-9021,Event Marketing,Event Marketing,flat fee,18160.94,1,18160.94,0.8,18015.65,0,2019-06-12
LI-5353,OPP-4076,PRD-9022,Content Creation Package,Content Creation Package,flat fee,19235.75,1,19235.75,4.9,18293.2,0,2019-06-12
LI-5354,OPP-4076,PRD-9020,Branding & Identity,Branding & Identity,flat fee,22960.45,1,22960.45,11.6,20297.04,1,2019-06-12
LI-5355,OPP-4076,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,28120.02,1,28120.02,5.2,26657.78,1,2019-06-12
LI-5356,OPP-4076,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,24499.57,1,24499.57,5.8,23078.59,1,2019-06-12
LI-5357,OPP-4076,PRD-9023,Analytics & Reporting,Analytics & Reporting,per month,6860.46,6,41162.76,12.7,35935.09,1,2019-06-12
LI-5358,OPP-4076,PRD-9017,Digital Marketing - Hourly,Digital Marketing,per hour,110.24,116,12787.84,12.5,11189.36,1,2019-06-12
LI-5359,OPP-4076,PRD-9018,Social Media Management,Social Media Management,per month,8514.61,5,42573.05,5.5,40231.53,1,2019-06-12
LI-5360,OPP-4077,PRD-9027,Character License - MG,Character License,flat fee,577536.99,1,577536.99,5.1,548082.6,1,2019-01-11
LI-5361,OPP-4077,PRD-9029,Territory Rights Fee,Territory Rights Fee,flat fee,69090.92,1,69090.92,3.1,66949.1,0,2019-01-11
LI-5362,OPP-4077,PRD-9030,License Renewal Fee,License Renewal Fee,flat fee,64372.1,1,64372.1,12.3,56454.33,1,2019-01-11
LI-5363,OPP-4078,PRD-9020,Branding & Identity,Branding & Identity,flat fee,52340.41,1,52340.41,3.3,50613.18,0,2019-02-16
LI-5364,OPP-4078,PRD-9019,Media Planning & Buying,Media Planning & Buying,flat fee,41064.09,1,41064.09,26.7,30099.98,1,2019-02-16
LI-5365,OPP-4078,PRD-9022,Content Creation Package,Content Creation Package,flat fee,28180.47,1,28180.47,18.2,23051.62,1,2019-02-16
LI-5366,OPP-4078,PRD-9021,Event Marketing,Event Marketing,flat fee,77166.23,1,77166.23,10.1,69372.44,1,2019-02-16
LI-5367,OPP-4078,PRD-9016,Campaign Strategy Fee,Campaign Strategy Fee,flat fee,61359.63,1,61359.63,14.0,52769.28,1,2019-02-16
LI-5368,OPP-4078,PRD-9018,Social Media Management,Social Media Management,per month,13264.77,4,53059.08,15.7,44728.8,1,2019-02-16
